algorithm,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,multi_hotspot_boundary,900882.6891330458,310870.4761298395,852049.0675659396,0.44221993245478197,0.09730638534781448,0.4326459288554707,961.9771191515159,291.31964360491946,912.1479802872745,52.662474411375875,19.495629470831766,50.53414084705305,0.5891405304478827,0.05957430110499932,0.5814706035137261,0.0475084118229026,0.022315142768390053,0.041922342052672264,1.0,0.0,1.0,2.315625,9.898093546707617,0.0,880.0,206.82359633272023,868.0,6892.290625,1626.2488277973052,6866.5,3435.384375,890.4462745617275,3448.0,0.523384787951256,0.09348594549039385,0.5313957258595586,498821.5995735788,200105.45080790375,470999.3416038895,850.7660476390956,267.4504254366021,797.9761659263179,39.463713196668856,16.374013686126503,37.44025081665721,2891.565625,1643.336098670433,2826.5,7920.353125,1899.4611037548873,7814.5,2961.784375,1671.7289012070285,2899.0,357.125,344.1005803177321,259.0,4995.71875,1356.0726620090966,4973.0,5279.95,1264.6586980288398,5210.0,139.028125,14.263671826860536,139.0,48.2172971983091,25.18018909676681,42.364783041528426,4.7,1.5074813431681335,4.0,24.39398424425,30.620685827920422,0.0,9.62517089936213,12.120558410229407,0.0,4.7,1.5074813431681335,4.0,320
msd_ag_nsga2,remote_hotspot,1415331.73711227,585811.1696757439,1381459.4753722744,0.1751289240626087,0.04210323800291111,0.16811113515970377,1078.4724394963273,333.5776800280776,1008.5430109490608,73.97698890936698,26.46008277604113,69.66146641151391,0.6678629759844332,0.060927572598631116,0.6676776024312981,0.034532673895595466,0.016039286736279332,0.03214087958206341,1.0,0.0,1.0,4.640625,9.113121013647026,1.0,880.0,206.82359633272023,868.0,6745.671875,1615.4004036798383,6732.0,2961.48125,1082.7059155876252,2912.0,0.289324635309257,0.044294097079368676,0.2841814923525206,526263.4592722509,208174.14688445083,501273.63580278127,913.817535356924,292.3446550304657,846.3205123921082,61.51258341217324,23.679201887814422,58.040607884059234,4888.640625,2108.5499917537195,4849.0,7913.4125,1897.476891781228,7815.0,5417.5625,2268.6522119077113,5358.5,1787.003125,1113.1036943453355,1623.0,5100.525,1271.5748648329757,5024.5,5277.85,1262.4785750657315,5198.0,138.815625,14.357502598271575,139.0,84.5231395550887,57.84329781964636,66.65285008365754,5.271875,1.7512021540573208,5.0,56.985566977843746,55.80416950954377,69.54525448999999,23.065611176782095,22.442600952552354,26.98549065949684,4.68125,1.5160469773394227,4.0,320
