algorithm,scenario_id,group_name,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id01,main_30_3,multi_hotspot_boundary,606048.7416004909,47811.37141492989,608069.463690164,0.33498921164877793,0.04947158742099336,0.3192625663215418,619.0208493106935,24.11282391553338,608.3062852702703,35.10855626379517,1.9454897464138325,35.90215946290965,0.5329659606595678,0.010440993501535153,0.5311264983216568,0.034145201332385564,0.0032531991510781496,0.034939903484747,1.0,0.0,1.0,1.0,1.0954451150103321,0.5,600.0,0.0,600.0,4589.3,120.4533519666431,4637.0,2138.3,78.34928206435589,2135.5,0.46808224708501145,0.016598821979021808,0.46843225446525527,249234.227473584,15543.82735047574,249438.48626286295,516.5710545765905,4.178184694312599,515.8315219448591,26.86549882692618,1.029669799522891,27.15296952434464,1113.9,268.13259779444945,1180.5,5333.1,53.45736619026418,5318.0,1145.9,273.0499771104184,1210.0,118.9,44.95431013818364,143.5,3091.6,108.17042109560266,3099.0,3572.1,60.86780758331944,3571.0,119.0,0.6324555320336759,119.0,21.819495112495495,0.683739092850496,21.916033166460693,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id02,main_30_3,multi_hotspot_boundary,564118.029183564,35052.771250930324,559141.3796821246,0.4947011567749563,0.02943214556730881,0.5020521304088317,623.6377461058878,22.354968359030874,623.7281412231064,29.051781147599353,1.7905492300270776,28.684653269698394,0.571103480916788,0.012902380915747205,0.5717126159110757,0.03123757627368151,0.004981760228590846,0.03144405977167538,1.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,600.0,4757.6,89.55355939324802,4798.0,2223.8,65.16716964852777,2213.5,0.5894748448730259,0.019189145051992516,0.5871479263901631,234870.10569431153,12446.749370284604,233426.09923704108,541.7287977636313,3.984610862872869,540.705106827383,19.828147901912235,1.1553667776967846,19.99619103783908,710.1,219.98520404790864,675.5,5350.7,71.8680040073467,5372.0,721.4,226.494238337314,684.0,64.9,47.17509936396531,55.0,3055.7,122.66462407719676,3030.5,3596.5,41.78097653238852,3599.5,119.1,0.7000000000000001,119.0,19.577228741697034,0.7252758647264741,19.49425656243693,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id03,main_30_3,multi_hotspot_boundary,528370.7858792574,22251.247011244664,528954.3345867657,0.3951928954767633,0.02622858935475973,0.39313315872699806,630.2860296226256,16.549459750994824,630.5132856035643,31.907583062537277,1.3776254896574114,31.82176890679999,0.5924778436145577,0.015028269180151465,0.5928784469047907,0.0275668028356403,0.005657456178428959,0.026574721678527542,1.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,600.0,4712.8,112.99805308057303,4738.0,2237.4,76.34814994484148,2233.5,0.48748943528862565,0.021268293970469993,0.48521769457780245,246058.5007078675,17271.66995770571,251312.3830550052,535.9943699741019,7.516610804631243,536.3386971165614,25.92174415498632,0.89726634290614,25.921971601039036,745.3,193.62595383883843,768.5,5364.8,83.99976190442447,5355.5,756.2,195.7609767037343,779.5,31.7,9.381364506296512,29.0,3010.2,87.80865560979737,3009.0,3574.6,31.35346870762468,3576.5,119.3,0.9,120.0,19.41054956682492,0.724088958305745,19.518770000664517,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id04,main_30_3,multi_hotspot_boundary,509447.7207229637,50007.04000174946,501666.68680316006,0.5243191525952063,0.042454338305502014,0.531670071606137,653.0038436261073,25.73134523409711,652.5285643649518,24.784234992908672,2.560225456101943,24.17197295675447,0.5227998102727603,0.017310709092337086,0.5182708049671902,0.03930314345641786,0.009760123227233646,0.04302070281582403,1.0,0.0,1.0,0.2,0.6000000000000001,0.0,600.0,0.0,600.0,4763.0,31.080540535840107,4772.5,2363.5,57.4373571815417,2381.5,0.5790904325741224,0.017210034381574098,0.575957748294871,248725.35020519298,14758.075638569047,248377.0855712003,583.9011549972499,12.870908082429676,581.5271670410956,17.46710302188607,0.698438358326886,17.410004632575873,1097.7,322.2254024747273,978.0,5335.4,69.49561137222983,5333.5,1125.5,334.60760601038345,1001.5,141.9,44.45548335132574,149.5,3156.5,88.02073619324028,3163.5,3553.0,48.84465170312918,3543.0,118.4,0.9165151389911681,118.0,20.629091320536098,1.197945325961671,20.394440353964455,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id05,main_30_3,multi_hotspot_boundary,539731.8688953281,76031.93061381161,533504.3796466663,0.27884387373654385,0.031600258131212214,0.2814599988028672,624.641063843928,19.794640216015193,620.0227769507227,36.39797031143211,1.8438480074550931,36.682155134524606,0.6916405617965831,0.016238279506260857,0.6912400258747522,0.0283894050946824,0.008272848291699485,0.027392190465220782,1.0,0.0,1.0,0.3,0.45825756949558394,0.0,600.0,0.0,600.0,4750.6,42.85603808099857,4756.0,1970.9,119.50602495271943,1933.0,0.3715143853595538,0.005324897233462533,0.37281964825230773,247839.2871634182,14415.833587667108,249264.69004412097,560.2043881712377,6.189427600342179,562.0865387207898,29.974201057762315,0.5227038180272617,30.12864996078834,917.1,351.16590096420236,830.0,5337.9,57.32966073508546,5318.0,942.9,361.7082940713414,847.0,68.1,50.21244865568697,44.5,3243.6,68.88134725743973,3243.5,3568.2,38.90192797278819,3567.5,118.5,1.6278820596099706,119.0,20.73045463741291,0.826937040172873,20.647734437487088,3.0,0.0,3.0,13.252077518000002,16.007832610073585,6.472359319999995,6.247089251858396,7.546164660454789,3.0510994436319656,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id06,main_30_3,multi_hotspot_boundary,477181.9483198517,26807.4746527076,484553.79187543405,0.47242043575948234,0.046442845410625135,0.48914258145240264,571.4895505604734,38.024847558067975,582.1189496216148,25.723551288637395,1.0797628235694554,25.548999865242703,0.5439564833716376,0.06162654771376242,0.5362284821525818,0.0665535554941207,0.025860999952177915,0.06225359199166346,1.0,0.0,1.0,0.3,0.9000000000000001,0.0,600.0,0.0,600.0,4771.8,31.329857963291182,4782.0,2166.3,78.02954568623349,2151.0,0.5824512668390281,0.01698097990348116,0.582576067562101,243215.13465886383,16586.22864334015,240896.07565156388,495.46115970809205,48.132931594134796,524.1626323798788,16.527623644900864,0.9702000347109302,16.47316333840083,759.2,261.048577854774,814.0,5344.4,53.32391583520475,5335.0,892.3,385.69756286499916,839.5,10.6,9.308061022576076,6.5,3190.0,108.22014599879266,3197.0,3567.4,45.56358194874499,3581.0,119.0,0.6324555320336759,119.0,20.417921149893665,0.5103722024069202,20.29672089603264,2.7,0.45825756949558405,3.0,30.02931621,27.268192969175598,31.522183310000003,14.155955417657413,12.854349439471603,14.859699717537609,2.7,0.45825756949558405,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id07,main_30_3,multi_hotspot_boundary,529711.939768235,42022.06713566072,525524.4070675541,0.5896755764622436,0.04768128644478747,0.5960604092977351,569.3380863848522,25.958963839624392,580.5540286973969,23.4166696056702,2.0361966304069146,24.123891062359057,0.6115422361306895,0.01779730168965026,0.6075764020011593,0.03789571164460235,0.00794352901636987,0.038923992110210984,1.0,0.0,1.0,0.9,2.3853720883753127,0.0,600.0,0.0,600.0,4716.4,105.55775670219597,4765.0,2322.3,49.07147847782865,2342.5,0.6684508400893339,0.025828691960910668,0.6633210561157021,253273.54733851706,11443.28587876939,249244.7068821101,468.503941690977,7.416699075742618,468.9364073563006,14.901179184703011,0.9123809560928039,15.262536548834461,368.2,40.419797129624484,363.0,5357.0,86.39444426582071,5379.0,372.7,41.376442573039064,369.5,5.1,4.205948168962618,2.5,3112.7,145.9219311823963,3187.5,3580.7,75.19847072913119,3588.0,118.7,0.9,119.0,18.272901621041818,0.5595831147644164,18.196755437529646,3.0,0.0,3.0,3.81794333,7.056402721597677,0.0,1.799795745885966,3.326420143483285,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id08,main_30_3,multi_hotspot_boundary,592693.1375747477,69466.40423190816,596510.804717019,0.5632468866810625,0.051013274468711026,0.5629700741937912,600.3885852088416,17.141904297160796,603.70771301538,26.16090240184756,3.552746876729372,26.29706288689757,0.5837644652191812,0.01778711049188767,0.58979990844905,0.03198624780979145,0.005539756861327873,0.03157082057573203,1.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,600.0,4760.2,34.896418154303454,4764.0,2285.4,72.1695226532641,2313.5,0.6370153093078799,0.02558929041018845,0.6443568236975328,261748.75136228473,16436.579277715704,258551.6727595011,514.0434624455046,8.28070674242463,512.4345941483456,15.183037219649957,1.2931414133147763,15.1457666727486,862.2,338.2829584829836,780.0,5377.5,60.200083056421114,5353.0,879.0,344.792111278666,800.5,61.8,37.42405643433111,50.0,3103.9,140.8505946029338,3109.0,3533.1,51.16141123933154,3534.5,119.4,0.9165151389911679,120.0,20.407066266681067,0.9662975537120679,20.709226103965193,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_remote_hotspot_id01,main_30_3,remote_hotspot,922631.5980247136,191928.87846070007,972178.0496637775,0.1437176696757852,0.02347381640033981,0.1480203538184101,774.647933121462,47.454584014711564,767.3433234283866,41.51806256909049,1.7410957714698096,40.93996236844978,0.6345032911360413,0.01765355547789902,0.629136911292039,0.026971215796642994,0.006674814254923849,0.028213491455639794,1.0,0.0,1.0,1.1,1.57797338380595,0.0,600.0,0.0,600.0,4704.6,51.15505840090499,4709.5,1089.3,181.89120374553576,1105.5,0.2923638942044418,0.01811507518888906,0.2903510180404907,264467.1776323835,18418.010194719507,264828.5042699155,633.0904583674239,4.8792550589903065,632.5047478124891,32.7246778192804,1.0954889087335753,32.73298061211657,2384.3,360.9723119575794,2527.0,5358.9,55.59217570845739,5355.5,2630.0,258.5791948320669,2749.0,955.9,244.82828676441778,1022.0,3409.1,47.12844151889599,3395.0,3570.0,53.04903392145798,3571.5,119.1,0.8306623862918076,119.0,31.128180824988522,2.166916877266007,31.630586687359028,3.6,0.48989794855663565,4.0,59.038228058,48.273953448544255,95.19109701000002,27.830887606033137,22.75655989209958,44.87351346957167,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_remote_hotspot_id02,main_30_3,remote_hotspot,1062859.6907621957,82158.02821659375,1042298.3857391882,0.12085814406607998,0.018143544066182786,0.12371092702540615,691.1595228347677,87.53272401322958,718.4194624388327,42.22286982952781,1.1355069132984854,41.94360182158249,0.6071882412795955,0.04902913948378674,0.5938051090705526,0.0437498956837713,0.018890740519457574,0.04720854262839521,1.0,0.0,1.0,4.2,5.81033561853358,2.0,600.0,0.0,600.0,4508.4,120.66416203662129,4504.0,1167.9,200.62823829162235,1211.5,0.22530785000339862,0.022977852465663428,0.23073055376887666,259565.4509079607,7969.626860767229,258759.64621797352,533.842254144056,59.74564799273707,540.4063185439202,34.101272947721526,0.9177895778203614,33.958362046898,2454.8,211.12025009458472,2450.5,5370.4,35.44629740889731,5372.5,2724.1,211.39699619436414,2684.0,882.3,211.28655896672652,938.0,3455.1,57.133965379623355,3444.5,3576.6,57.12127449558527,3567.0,118.8,1.0770329614269007,119.0,31.263892229204068,1.7708695705023325,31.31789562490303,3.7,0.45825756949558405,4.0,82.05007489699997,14.670995591736585,73.41345854,39.297502831041456,6.560832866603357,36.70672927,2.7,0.45825756949558405,3.0,10
