algorithm,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,737654.9706622823,109788.72322695344,706037.6876412954,0.17772138463218168,0.09950746057062662,0.17226380774248407,880.5002450323294,46.85734810649163,882.4643429250207,72.87094416335208,9.667837134008067,74.59491934325689,0.6015008105115365,0.0802643213396924,0.5953728169857702,0.05386068716628543,0.02470488697949056,0.04918048150880067,1.0,0.0,1.0,7.15,10.749534873658488,3.0,866.45625,4.676867107102788,868.0,6340.46875,523.1446372882336,6500.0,2124.8875,1016.2988548373703,2220.5,0.22433285287963867,0.1205754554433872,0.21920574366371567,440912.2586903327,26119.50120734776,440473.3928130871,778.8257838991708,51.87588209093449,776.5216374881327,66.5086706441077,13.48460448095721,67.66589586608237,5262.35625,399.439878875329,5343.0,7844.9625,83.58692238472474,7843.0,3358.74375,1016.8396275155377,3292.5,6261.79375,559.5464915544887,6370.5,4995.8125,107.2081612739907,5001.0,5235.95625,67.82010642823778,5229.5,135.9,5.972018084366456,138.0,115.58989332808997,14.59359374038791,117.61842979153153,3.9625,0.18998355191963334,4.0,12.772376156375,25.994741939099985,0.0,5.530601109055698,11.256053442040672,0.0,3.9625,0.18998355191963334,4.0,160
