algorithm,group_name,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,mechanism_50_4,multi_hotspot_boundary,781236.3189625297,126568.11905704907,793214.0839079167,0.26009936507120823,0.06663689224685387,0.24569302925460207,865.1291461002035,40.11345758210751,873.4700428593646,64.23288822249452,5.1885495376304185,64.59020791675266,0.5433464470822307,0.05060559361423598,0.5456943198178712,0.05503044170895137,0.02446805494394403,0.05109902133389527,1.0,0.0,1.0,3.1125,4.969893736288533,1.0,867.9125,0.4525966747557919,868.0,6656.25,227.3034590585898,6700.0,3019.6875,321.0000620619099,3071.5,0.32701259478705397,0.07517875808984176,0.3042335910753564,431315.89962714835,22298.867784235852,431394.20733803,751.5139234063997,42.10553901359811,763.365211372598,54.07728477391676,5.976289004087731,54.53179214296614,5211.5125,485.22780716252237,5325.0,7834.6,84.47434521794176,7824.0,2688.725,679.3845371915672,2680.0,5909.7875,560.922492278345,6028.0,4998.225,104.12048009397574,5001.0,5226.425,63.512356081316966,5223.0,138.4375,2.0300477211139643,139.0,110.38280249318632,11.409633765348397,111.41161454108078,3.95,0.21794494717703367,4.0,14.354417036500001,22.978929286856417,0.0,6.215644905062568,9.950168257091946,0.0,3.95,0.21794494717703367,4.0,80
msd_ag_nsga2,mechanism_50_4,remote_hotspot,694073.622362035,65490.23510902129,682765.9391503399,0.09534340419315515,0.04231702597874211,0.09961350481082568,895.8713439644555,48.058207407184,897.1164652710588,81.50900010420962,3.2834558806533267,81.87803427890442,0.6596551739408423,0.059665203288500224,0.6657694536823389,0.05269093262361947,0.02488454374142241,0.0458886334257659,1.0,0.0,1.0,11.1875,13.183411688557708,7.0,865.0,6.268971207462991,868.0,6024.6875,544.2960268491311,6078.0,1230.0875,601.1252821531881,1215.5,0.12165311097222338,0.04836089790815219,0.12620683003096633,450508.61775351706,26134.975944954098,448757.15025283233,806.1376443919419,46.01589315276051,804.334916395601,78.94005651429866,4.344465035899816,79.44456907046647,5313.2,280.1575181928909,5349.0,7855.325,81.38101360268254,7852.5,4028.7625,841.7315819747706,3975.0,6613.8,252.45536239105718,6651.0,4993.4,110.1565476946332,5001.0,5245.4875,70.59479331898352,5236.0,133.3625,7.3709628780777345,136.0,120.79698416299361,15.541512922934016,124.19221185450442,3.975,0.15612494995995996,4.0,11.19033527625,28.607976494287154,0.0,4.845557313048827,12.38761719746038,0.0,3.975,0.15612494995995996,4.0,80
