scenario_id,algorithm,run_id,group_name,scenario_type,n,uav_count,HV,IGD+,runtime_sec,n_solutions,feasible_rate,C,A,G,AS,total_sorties,used_uavs,uav_load_std,uav_load_range,min_C,min_A,min_G,max_AS,mutation_cfm_attempts,mutation_cfm_accepts,mutation_bbr_attempts,mutation_bbr_accepts,mutation_bbr_overload_triggers,mutation_bbr_imbalance_triggers,ls_calls,ls_structure_moves,ls_time_moves,ls_boundary_balance_moves
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,1,mechanism_50_4,multi_hotspot_boundary,50,4,0.48035412400376776,0.08277968092065792,119.85808124998584,140,1.0,807.4858437329881,849482.1016069534,71.32752858752201,0.19312068935959,4.0,4.0,6.552248568810354,15.131769899999995,692.5917173482183,467489.1380753683,57.56319647140297,0.25632361371745316,5120.0,4751.0,7918.0,5515.0,6208.0,2389.0,868.0,6158.0,3016.0,18.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,2,mechanism_50_4,multi_hotspot_boundary,50,4,0.49228056251800084,0.060275992092350184,121.61214550002478,140,1.0,806.4582519020812,864658.0804811992,66.29042850286658,0.20289388959690993,4.0,4.0,1.519725406435761,3.50965549,714.2368810946299,416198.74177868146,57.74872287203626,0.2842649174805532,5181.0,4927.0,7808.0,5930.0,6460.0,2257.0,868.0,6734.0,3058.0,25.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,3,mechanism_50_4,multi_hotspot_boundary,50,4,0.4666999396659052,0.08066914960639264,116.1619967080187,140,1.0,825.650843400255,816002.2520083727,74.4822259898412,0.1801472779337729,4.0,4.0,0.0,0.0,716.7793797496138,441956.46126998874,59.278807288282295,0.2509861297503787,5245.0,4967.0,7751.0,5395.0,6040.0,2555.0,868.0,6674.0,2981.0,3.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,4,mechanism_50_4,multi_hotspot_boundary,50,4,0.5643354165742721,0.03833496654280013,110.95205470803194,139,1.0,836.7316865336727,835105.318884775,65.63408111295394,0.22685337446533635,4.0,4.0,0.0,0.0,619.92791142911,401007.5049789486,59.6319333112954,0.28977419782881597,5237.0,4784.0,7769.0,5687.0,6212.0,1988.0,868.0,6700.0,2842.0,3.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,5,mechanism_50_4,multi_hotspot_boundary,50,4,0.573706060425748,0.04422443342558685,113.17269470798783,139,1.0,792.3095542695515,883088.9266171787,67.21744728312362,0.19532231544755796,4.0,4.0,12.89086708220718,29.770182320000004,599.350852116628,449503.28127139114,58.602145522664195,0.27833514189698144,5181.0,4878.0,7921.0,5659.0,6163.0,1909.0,868.0,6678.0,2780.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,6,mechanism_50_4,multi_hotspot_boundary,50,4,0.47180450065148644,0.07056614603615939,110.48690262506716,139,1.0,831.7280759755729,907057.7981574915,65.71959610505282,0.22841732045730126,4.0,4.0,0.0,0.0,714.032761050496,440034.2617319452,59.8345452069845,0.2741633427133116,5214.0,4930.0,7894.0,5589.0,6127.0,2181.0,868.0,6699.0,2951.0,1.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,7,mechanism_50_4,multi_hotspot_boundary,50,4,0.4828116018146858,0.05789418334759283,111.51499404106289,139,1.0,820.5540973098862,875701.0479444498,67.20225627250724,0.21332373894525958,4.0,4.0,0.0,0.0,705.7402880462312,430991.1149269298,60.62941736531084,0.284634382352002,5237.0,4951.0,7794.0,5231.0,5849.0,2549.0,868.0,6419.0,2954.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,8,mechanism_50_4,multi_hotspot_boundary,50,4,0.5245520145173941,0.0573456252871446,111.30823504109867,139,1.0,834.579459997091,935702.0876753047,64.46849456098997,0.25352198318323177,4.0,4.0,0.0,0.0,710.805009502735,444921.0972523844,55.32033193147399,0.31880449661925125,5288.0,4951.0,7709.0,5287.0,5883.0,2482.0,868.0,6697.0,2806.0,2.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,9,mechanism_50_4,multi_hotspot_boundary,50,4,0.46959287465924876,0.0854713217411508,108.85302216699347,139,1.0,801.5267986725053,919445.975567947,69.39797494237666,0.15192079015628507,4.0,4.0,0.0,0.0,717.4448798011836,428231.18239201646,58.85278296731711,0.2573925582174374,5346.0,4967.0,7844.0,5487.0,5904.0,1759.0,868.0,6482.0,2627.0,1.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,10,mechanism_50_4,multi_hotspot_boundary,50,4,0.48375434811272483,0.07341395020581652,102.27928537502885,140,1.0,778.5989142438516,948522.8293908006,68.6351997878123,0.16534085089522538,4.0,4.0,0.0,0.0,709.23134855838,463050.6858476958,57.87778937559741,0.26962316042352813,5166.0,4816.0,7682.0,5373.0,6033.0,2309.0,868.0,6499.0,2928.0,4.0
