scenario_id,algorithm,run_id,group_name,scenario_type,n,uav_count,HV,IGD+,runtime_sec,n_solutions,feasible_rate,C,A,G,AS,total_sorties,used_uavs,uav_load_std,uav_load_range,min_C,min_A,min_G,max_AS,mutation_cfm_attempts,mutation_cfm_accepts,mutation_bbr_attempts,mutation_bbr_accepts,mutation_bbr_overload_triggers,mutation_bbr_imbalance_triggers,ls_calls,ls_structure_moves,ls_time_moves,ls_boundary_balance_moves
main_30_3_multi_hotspot_boundary_id01,moead,1,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7142628880621987,19.339929916197434,23,1.0,1076.1431261235846,559741.9693470594,48.9260401892186,0.16913199369271342,6.0,3.0,16.379312440015717,36.95260745999997,1046.6663913470093,539479.5954306303,45.74654033962574,0.18389538224954458,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,2,main_30_3,multi_hotspot_boundary,30,3,0.0,0.746834899715268,17.519569542026147,28,1.0,1049.491702441986,782105.9148620024,40.61921522586424,0.23912905344960642,5.0,3.0,62.19632238617009,147.10576845999998,1037.6906270725603,763771.5216691534,40.61921522586424,0.23912905344960642,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,3,main_30_3,multi_hotspot_boundary,30,3,0.0,0.6897853404051002,15.629268999909982,25,1.0,1020.0851839696891,683420.0733745655,39.43192604200949,0.3208139278331104,5.0,3.0,33.8509221771916,76.18871740999998,1006.5113910278695,674380.9657589869,39.114834350418455,0.32272206216514066,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,4,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7258325125118031,15.866055083926767,46,1.0,1091.7464289793224,542145.9413840008,47.68903367195783,0.21036554426807236,5.0,3.0,54.90791767584898,134.08090417,1044.442694594166,531446.6839607737,47.19652942625305,0.2267823524582316,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,5,main_30_3,multi_hotspot_boundary,30,3,0.0,0.6992757952217449,15.820116583025083,36,1.0,1002.0630314494226,557408.3320173058,45.20139536131609,0.21991354242785632,5.0,3.0,31.853903159766926,75.02286365999998,997.1750486918825,544498.1596500693,45.15021901715401,0.22161942056659226,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,6,main_30_3,multi_hotspot_boundary,30,3,0.0,0.751963564514683,15.85761083313264,35,1.0,1009.2774420229508,738803.5566678382,45.417836129887036,0.208731959376204,5.0,3.0,35.55325583310641,78.61210768000001,1003.3431037439605,710882.6263841176,43.64383076292806,0.23865730359483905,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,7,main_30_3,multi_hotspot_boundary,30,3,0.0,0.6917667458964124,18.221054333029315,41,1.0,1014.1083686193058,477580.2210666047,46.61278945352569,0.245799340623117,5.0,3.0,32.06212927877788,75.65594603,1008.2190278114516,468549.45516466803,45.74019541649928,0.2748858085239975,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,8,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7071410780571262,15.37421679100953,19,1.0,968.2075854403448,681535.324640243,41.71746604203878,0.27173015176846155,4.0,3.0,60.91660869718462,129.22364129,967.2729003477464,675582.776059621,41.5410639210078,0.2729061659086681,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,9,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7265160165203488,15.301523082889616,5,1.0,964.9870818860189,495422.42898792913,48.078903207299504,0.14983032326266735,4.0,3.0,57.15059394875001,121.23471759,962.8361446209176,483755.7602148872,47.913116481850366,0.16529349521252915,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id01,moead,10,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7722293408027667,16.243391416966915,20,1.0,1115.990337446584,642158.8458076395,48.91282097604184,0.15462758146308647,6.0,3.0,5.994565875693294,14.093208440000012,1109.4762086835026,636182.2906040028,48.06742811518881,0.18395141170305324,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,1,main_30_3,multi_hotspot_boundary,30,3,0.011565439764546975,0.7101730672520632,19.041747375158593,32,1.0,912.3276293368973,564150.0327660126,43.308398154589355,0.2854346072760065,4.0,3.0,34.96401884099248,74.16988445999999,906.379528645784,548697.7625476072,42.01228498780242,0.2919876353581253,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,2,main_30_3,multi_hotspot_boundary,30,3,0.013016193910225564,0.6923948276869631,16.985113250091672,38,1.0,922.1565542696096,482281.1631029517,43.32029029293682,0.29328651049402055,4.0,3.0,37.936867580762595,80.47624896999997,906.4915821796604,462098.60737683874,42.754735740168314,0.2934785963491471,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,3,main_30_3,multi_hotspot_boundary,30,3,0.027454233811608924,0.6351327432073617,15.6903800831642,30,1.0,909.1719213907668,417957.81457193516,41.749956105415386,0.24988767885507007,4.0,3.0,28.042710885512925,59.48757309000001,891.7077007697422,391592.4761493375,40.45162777048685,0.28817886807926757,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,4,main_30_3,multi_hotspot_boundary,30,3,0.008097713580778852,0.7305641122924016,16.46152991685085,9,1.0,916.8534652284134,562542.5638341436,44.378361184896725,0.22377421998902766,4.0,3.0,32.26286115993012,68.43986372,911.0942462313176,557952.9199209628,44.378361184896725,0.2237742199890277,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,5,main_30_3,multi_hotspot_boundary,30,3,0.028237797457281992,0.6049407912657471,16.24945979192853,19,1.0,898.6636578064831,489323.04109924956,36.23916648689986,0.36244652312342623,4.0,3.0,24.23129251367346,51.402333759999976,898.112258431464,479748.4266613851,35.422944999356005,0.3724317291899031,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,6,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7189403873079838,15.958598125027493,20,1.0,978.4435462449011,470303.6880038104,43.13665507961602,0.28282143700624285,5.0,3.0,26.21406431066783,62.04148973000002,968.8852051495512,441744.69351460534,41.95304604728133,0.29856247206367426,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,7,main_30_3,multi_hotspot_boundary,30,3,0.031500624002421325,0.5990316594666115,18.40447812480852,13,1.0,905.9734763948339,442841.41760576406,38.59818709767356,0.31010673152439594,4.0,3.0,28.06343926354101,59.53154461999998,893.5007185550417,426031.24534064357,37.3271766901085,0.3155954922740862,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,8,main_30_3,multi_hotspot_boundary,30,3,0.08098254118083,0.4774414781841095,15.262600915972143,22,1.0,844.4541762225266,469088.38406193454,35.325001078096385,0.3921648179597717,3.0,3.0,0.0,0.0,841.1746531202118,459436.3084216479,34.876969910528295,0.4130777452271327,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,9,main_30_3,multi_hotspot_boundary,30,3,0.029486904249098143,0.6177062835530032,15.34156966698356,18,1.0,903.5042473153013,439007.6438153306,41.973066631666214,0.290097175714293,4.0,3.0,22.96402089759639,48.71404469999999,886.4067316755996,417033.63168060814,41.34633958895783,0.30815367118313003,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id02,moead,10,main_30_3,multi_hotspot_boundary,30,3,0.0,0.771224142432136,15.938339124899358,44,1.0,1061.7318120972996,569456.2244769838,46.0330972011064,0.26257682288431433,6.0,3.0,5.00040212032208,12.196920440000042,1045.7262027053557,553559.068702918,43.77335779800296,0.28868945716344857,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,1,main_30_3,multi_hotspot_boundary,30,3,0.07940555745670012,0.5771331875654533,18.607843957841396,25,1.0,938.3566426848541,523319.6141513075,41.0945546418983,0.2269090994853543,4.0,3.0,49.47981362110994,104.96253523000001,925.5411067065166,514975.11154737294,39.707001099026584,0.2508440599262664,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,2,main_30_3,multi_hotspot_boundary,30,3,0.0775876398259306,0.5758718424231303,17.219386915909126,3,1.0,901.7360968834013,399947.77308246586,43.91255024273215,0.2427600310631046,4.0,3.0,24.170233088870784,51.27280716000001,901.7360968834013,384003.20069659967,43.91255024273215,0.2427600310631046,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,3,main_30_3,multi_hotspot_boundary,30,3,0.1008483409712005,0.511133869678146,14.802732666954398,28,1.0,830.0257577904497,397809.1631994842,46.507859201019,0.16325163544387192,3.0,3.0,0.0,0.0,802.168548853374,381132.6805324935,45.50422323180999,0.19670616775083893,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,4,main_30_3,multi_hotspot_boundary,30,3,0.08772833179143438,0.5362394771281016,15.119201417081058,2,1.0,887.9527985507098,532679.5519256152,41.143908662822135,0.27044174033124685,4.0,3.0,13.327040706431204,28.270922569999982,887.9527985507098,532318.9573563435,41.143908662822135,0.27044174033124685,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,5,main_30_3,multi_hotspot_boundary,30,3,0.02908241094189025,0.7314129268169357,15.073731208918616,8,1.0,994.7731410198068,505013.0420803032,45.04304549411707,0.1655952078026274,5.0,3.0,29.68637285218385,71.21624641,986.6587441131011,493888.5478932549,45.04304549411707,0.1740911653295526,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,6,main_30_3,multi_hotspot_boundary,30,3,0.019619698696555103,0.7725484526844068,16.104807374998927,27,1.0,1018.86934912279,572839.7131907034,44.58791952194583,0.231047888024834,5.0,3.0,32.581218093492645,74.59271213,1012.5571267328529,561349.9906937433,44.33736196945298,0.23151952469593765,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,7,main_30_3,multi_hotspot_boundary,30,3,0.025444912192974036,0.7408675531770242,17.99568587495014,18,1.0,955.8565821571233,544908.0008154132,48.17366698721705,0.17913287237568135,5.0,3.0,18.00039791615211,39.42162493000001,952.4955548656268,537627.9464515137,47.76366707920831,0.1898258708759145,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,8,main_30_3,multi_hotspot_boundary,30,3,0.08911673828172026,0.5611895006294021,15.550768374931067,38,1.0,909.909955299179,551933.0223803071,42.34710250401616,0.22637020972035207,4.0,3.0,37.687832991713435,79.94796682999998,895.9529637838857,523774.86118257267,40.0918790855964,0.24461580820210696,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,9,main_30_3,multi_hotspot_boundary,30,3,0.07610736361546398,0.5522450563840277,15.588883709162474,15,1.0,833.9982070260841,387836.3550175541,47.21379724456822,0.2262067585143926,3.0,3.0,0.0,0.0,819.0515046716661,367516.02181393286,47.208837051948585,0.22637209826838048,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id03,moead,10,main_30_3,multi_hotspot_boundary,30,3,0.0,0.9350559293886708,15.515814375132322,19,1.0,1080.1038986248589,742537.6321664533,47.32672716198465,0.11150088938788857,5.0,3.0,58.924630073458395,143.81711105,1080.1038986248589,718852.735545602,46.28846300015896,0.14545508641983595,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,1,main_30_3,multi_hotspot_boundary,30,3,0.0,0.8285411251117921,15.672552875010297,18,1.0,1044.413625724402,657328.30203148,39.93580598358565,0.23109678798837704,5.0,3.0,35.98054218733785,82.12958550000002,1031.3928962046382,652264.3092741906,39.83719059364324,0.23184131196733582,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,2,main_30_3,multi_hotspot_boundary,30,3,0.0,0.9253310632592999,16.556234375108033,4,1.0,1151.3697918949658,820289.6736868663,35.87516127144019,0.2506340803651516,6.0,3.0,36.40467699146331,80.85295550000001,1116.9935316726092,811188.3008347537,35.87516127144019,0.2506350506608072,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,3,main_30_3,multi_hotspot_boundary,30,3,0.0,0.8993492833178582,19.049570207949728,19,1.0,1140.9040255518144,805497.5459976945,34.7629439104982,0.3013956707950303,6.0,3.0,41.29289788455512,93.50787156000001,1131.7945983826385,790026.060041992,34.36776847136686,0.3148593877046067,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,4,main_30_3,multi_hotspot_boundary,30,3,0.0,0.9431384712542104,16.585038874996826,37,1.0,1156.7427431909664,850476.1147654261,34.00228464904861,0.34185581779966534,6.0,3.0,10.812637088445499,26.138216090000014,1126.8625968452263,839038.340485321,33.49255840520171,0.35869798498588473,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,5,main_30_3,multi_hotspot_boundary,30,3,0.0,0.8968235981397136,15.723779582884163,32,1.0,1017.2402362338765,796375.1427788499,36.4522212421103,0.26634722912277836,5.0,3.0,38.718399780321775,88.09267861000001,1014.14704496181,778977.9364551976,34.43484080412003,0.2707281676457356,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,6,main_30_3,multi_hotspot_boundary,30,3,0.0,0.9180303482462618,15.30439716600813,10,1.0,971.7917503479632,765572.9610320803,40.31999147349049,0.28449867578152416,4.0,3.0,53.6004470400739,113.70371872999999,968.0327521363511,762829.1131507406,39.90199180443179,0.28449867578152416,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,7,main_30_3,multi_hotspot_boundary,30,3,0.0,0.8686180699806128,15.278358957963064,10,1.0,1036.6541484825027,777539.4264740918,33.250258445271186,0.36143767529199045,5.0,3.0,39.17013295122457,85.46756492999998,1035.4373215821543,773265.7780144609,32.683848499962195,0.36676956776423325,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,8,main_30_3,multi_hotspot_boundary,30,3,0.0,0.8113879170399994,16.326837749918923,20,1.0,1040.9129032930318,718625.6628911104,32.531447299480384,0.29285110616538623,5.0,3.0,36.510713979971655,84.66200855,1027.4160701681953,713914.2856189237,31.23870103443679,0.3197606087289036,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,9,main_30_3,multi_hotspot_boundary,30,3,0.0,0.7735948287943173,16.63193408283405,13,1.0,1134.282563305745,671075.7348417287,32.68041055929277,0.4241618402853981,6.0,3.0,12.696788921183813,28.742113899999993,1131.0264770169897,661236.2229106117,32.5924198555752,0.4273940824914259,,,,,,,,,,
main_30_3_multi_hotspot_boundary_id04,moead,10,main_30_3,multi_hotspot_boundary,30,3,0.003612445479791702,0.6922316550730078,15.162398000014946,32,1.0,933.0443227235165,505919.4538557934,36.056377790103575,0.29724720640317487,4.0,3.0,40.56727278898152,86.05618105000002,918.3821303312138,489642.40415017237,35.50239645130419,0.29724720640317487,,,,,,,,,,
