algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,165,0.627570917295067,0.058728755853157295,0.04783218527582872,0.0189785309264143,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,170,0.6293289764805661,0.058656959051368286,0.04711329107190065,0.018750321110329322,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,175,0.6311105864056794,0.05900984062086727,0.04644720952885321,0.018729697212647146,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,180,0.6326137484580086,0.058857374375670866,0.04572773928505498,0.01855358311657087,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,185,0.6336475720555013,0.05873017802878483,0.045213359699826865,0.018461041906850023,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,190,0.6353226371899849,0.058763614142816036,0.044426387879906735,0.018369383660563558,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,195,0.6363091793795597,0.058711645018294824,0.04386942114391111,0.018412797063223463,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,200,0.6376463930422842,0.05847928335823537,0.0432141843427512,0.018405642912088786,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,205,0.6391839658665994,0.05861953303141741,0.042615446630014264,0.018439300046643854,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,210,0.640409378795464,0.05840916568661178,0.04204391334225131,0.018326746059374798,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,215,0.6418049269537167,0.05817166453329957,0.04146156661946295,0.017997619842884324,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,220,0.6428347369728726,0.05815867812922615,0.04095533591465321,0.01789442464701805,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,225,0.6444616827882628,0.057540641766785354,0.04036757296595474,0.01757546101679806,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,230,0.6456882048552517,0.05749191882722022,0.039970421194068635,0.0174605513841556,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,235,0.6466875324373164,0.057423459645374195,0.039553648469761345,0.01728864655068895,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,240,0.6475669270813406,0.05713105977477467,0.0392020899908071,0.017102494004763165,80
msd_ag_nsga2_wo_bbr,mechanism_50_4,remote_hotspot,245,0.6483919471416207,0.05679714635255642,0.038864642096392385,0.016887479377797807,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,0,0.0242078621931216,0.03410621082352052,0.8199407031362137,0.06233365164712406,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,1,0.025763733799261425,0.03706869815985772,0.8184280131334983,0.06261501681828664,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,5,0.0285063728202681,0.04138764238818034,0.8133303760860444,0.06332825536401344,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,10,0.03774714785100895,0.053488644347170024,0.7887583282154377,0.08770652439099053,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,15,0.04054231095282733,0.0569731241713871,0.7822852274600718,0.08767807037066182,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,20,0.04158138274641125,0.058614312929631346,0.7794995320035965,0.08672548077006903,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,25,0.043956292128995926,0.06111610569339952,0.7728442694209416,0.08751032854424767,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,30,0.045001052440975055,0.06258029341676923,0.770007393368834,0.08680445002502632,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,35,0.04683039977765989,0.06468410459547422,0.7658645069299974,0.08712984477910667,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,40,0.04849718407488379,0.06669265521781202,0.7623463095437907,0.08666583062636249,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,45,0.04919382282607597,0.06757323700115551,0.7598944111217572,0.08477488333687881,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,50,0.050831568490779355,0.0695373570763998,0.7551406753285221,0.08671521304811587,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,55,0.05209587730411218,0.07113085754819479,0.751818496626339,0.08652967267610163,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,60,0.052959804777401566,0.07214474022373592,0.749638774985355,0.08608649006629529,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,65,0.05431423031482101,0.07398123122633614,0.747421927775355,0.08673695093607366,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,70,0.054758438038615576,0.07455606349570619,0.7462170780470989,0.08631699507297415,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,75,0.05578272156553891,0.07587719715353511,0.7434690385486566,0.08520208019171573,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,80,0.057098253439265556,0.07748033278959104,0.7410218246759909,0.08587181310150692,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,85,0.057801000959583806,0.07844058739433826,0.7393748631379108,0.08540158063275671,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,90,0.05879496746654148,0.0796268009755287,0.73785940572661,0.08579822842819096,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,95,0.059516532234520594,0.08054506782261535,0.736899064877627,0.08592236107025508,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,100,0.06008896521817236,0.08136354986784723,0.7358448415051315,0.08614765700345015,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,105,0.06080850150145996,0.08230975513568972,0.7337622435610129,0.0867720082316089,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,110,0.061207215546675,0.08287698410093015,0.7324020225305523,0.08626986053208958,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,115,0.06173096557360984,0.08362264689656254,0.731633054164759,0.08621208031309868,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,120,0.06248783964707627,0.08449749790006472,0.7301219662113306,0.08669829758969476,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,125,0.06292185544234703,0.08503114619930187,0.7290606488994472,0.08640374695084535,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,130,0.06343221996797145,0.08568267367343689,0.727933091134122,0.08647979740500888,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,135,0.06393042195997287,0.08628243353145755,0.726769718432362,0.08642206378350521,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,140,0.06462474960119695,0.08743593145101469,0.7253687768941713,0.08619279440314062,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,145,0.06509521594036669,0.08798887882171336,0.7237145801160672,0.08647113498506655,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,150,0.06551609777721558,0.08856679713215201,0.7228546930932273,0.08648290821361129,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,155,0.0659392595214088,0.08918779407552406,0.7215640061854545,0.08683333793258599,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,160,0.06639178061605207,0.08980059918149287,0.7204381470576647,0.08699372468298419,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,165,0.06660993062179735,0.09009902455768495,0.7197425338884381,0.0867033440372434,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,170,0.06695941642469283,0.0905479879440246,0.7183661372085254,0.08631878162238076,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,175,0.06720486894230568,0.09087822713501495,0.7176402899253089,0.08608715112725286,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,180,0.06762411533532565,0.09149239355785689,0.7169614217160266,0.08636662460181822,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,185,0.06796533168024174,0.09196447470278019,0.7163717557517473,0.0864026090947595,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,190,0.06822298774190508,0.09235025269646585,0.7156874804408904,0.0866976346712669,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,195,0.06854408973379658,0.09282318211272485,0.7151619939410737,0.08681095088281762,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,200,0.06890439074742846,0.093348770428936,0.7146791418487781,0.08743109052144925,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,205,0.06915251806974818,0.09368974666960335,0.7141547420118878,0.0873000993853505,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,210,0.06942864317808375,0.09406163028620293,0.7135253427022757,0.08761213491234765,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,215,0.06975075923315581,0.09445030950982174,0.7128192918414907,0.08778737733773959,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,220,0.06998137224729961,0.09478243910614695,0.7122279645738889,0.08775559922285363,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,225,0.07041353900958078,0.09540691969743899,0.7117194556815118,0.0878655969028277,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,230,0.07073010309836014,0.09580664464300531,0.7112283416769472,0.08784368985531667,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,235,0.0709577233737261,0.09611524999264451,0.7109737083823642,0.08777631833754707,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,240,0.07114350414573804,0.0963839484272154,0.7105556559330182,0.08790987062626673,80
msd_ag_nsga2_wo_decode,mechanism_50_4,multi_hotspot_boundary,245,0.07143788680270294,0.09677874106750939,0.7103090031615397,0.08792471559012198,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,0,0.1132474842975767,0.03856610169987571,0.5943443472632263,0.12108231511575758,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,1,0.12162888304564064,0.0414909864162362,0.5885535822137515,0.1224631504428486,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,5,0.1298522886577998,0.04363796590004896,0.5828369471812301,0.12311068008752832,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,10,0.1463107820395888,0.0436319799632683,0.5450014415037783,0.11160834021645376,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,15,0.1539831921244644,0.044588085169597974,0.5302328916091981,0.11145893174270749,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,20,0.15816255282214783,0.045626476315812174,0.5277965679117249,0.11245823091886877,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,25,0.1636548746375621,0.045344701998656464,0.5196627538824453,0.10975402212224077,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,30,0.1673647381304271,0.04574748322107162,0.5168853164759752,0.1084113901502753,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,35,0.1727079213195058,0.04602871952341369,0.5109687524549077,0.10768783590636806,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,40,0.1778741882542886,0.04534146435514412,0.504609435253666,0.10568705648996249,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,45,0.18193975561622167,0.045477896533802374,0.5018042786403145,0.10450626073159613,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,50,0.1860411724584083,0.04566521644458224,0.4965283261730697,0.10458132812576058,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,55,0.19077236518601173,0.04622310055754493,0.4902348782954878,0.10458107688927858,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,60,0.19468425149363267,0.046930287871104065,0.4879565591674046,0.10469342501142506,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,65,0.1986530384414011,0.047350582190636835,0.4822455865909835,0.10522958701194442,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,70,0.201511439393665,0.04768650754346338,0.47973086681582994,0.10493438430557153,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,75,0.20478740370816811,0.04828075980691554,0.4757074478471887,0.10692222237509734,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,80,0.20841163786417854,0.04863846446927957,0.47181914541627756,0.10679002083938104,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,85,0.2114533300649367,0.04843697076736993,0.46985967203242807,0.10633774749912475,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,90,0.21531493512145822,0.04891166874039318,0.465586485391355,0.10583796694319103,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,95,0.21855832119888255,0.049169865926923975,0.46190443453820806,0.10552317821795534,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,100,0.2209680097069246,0.04918984560213734,0.45999469289860995,0.10495020970889746,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,105,0.22374029149216418,0.04950043580611315,0.4574640566062251,0.10567040463250824,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,110,0.22586350175727885,0.04949111458706501,0.4562154197058357,0.10524262148380858,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,115,0.22806933443348326,0.04952438532086335,0.4540763569947341,0.10541897264244902,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,120,0.2303464074504606,0.049542870337525954,0.451843514670594,0.10572860129791035,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,125,0.232232871797491,0.049805127983349504,0.4503700081768489,0.10597901992448444,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,130,0.23396145721454847,0.04978138401172427,0.4493350497366958,0.10596251164917622,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,135,0.2357776590893727,0.049598935059955926,0.44732353705024896,0.10557012901605513,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,140,0.23767178339100595,0.04957309224612767,0.4454331659155688,0.10532610582599573,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,145,0.2396934980245668,0.05006375092272595,0.4438818028614472,0.10547331596793026,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,150,0.24121642094090445,0.050379247265845785,0.4427591340022762,0.10539260632042055,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,155,0.24287862804714325,0.05081314537863998,0.441174792445862,0.1056682932757203,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,160,0.2443931105776802,0.050941640481771334,0.44001608830781647,0.10523376576164188,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,165,0.24584677468358046,0.05112530366404806,0.4383317387265759,0.10544770638279087,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,170,0.24709688502425503,0.05149602352902319,0.43774914501547124,0.1052089462289526,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,175,0.24853621052843114,0.05156269178298196,0.4364869063087662,0.10540564955007858,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,180,0.2497909153780574,0.0516044663357193,0.4355958703687849,0.10522256136486918,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,185,0.25061666528943116,0.05175929326593571,0.4349760322403947,0.104973352734428,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,190,0.2516619897270398,0.05168259779864423,0.43405538657598947,0.10454095975809989,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,195,0.25266800515031135,0.05164648982853516,0.43255339317896235,0.10372100804775852,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,200,0.25381817048123223,0.05169415886660969,0.43161577813841756,0.10385191844639267,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,205,0.25450588995350515,0.05189188316360929,0.4310060121506748,0.10386633890545867,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,210,0.2554351192354495,0.05191598016962821,0.43037438037182446,0.10402475239663873,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,215,0.2562443384888774,0.05202239688104953,0.42975799758956174,0.10423268463354592,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,220,0.2570180197923012,0.05181561857052373,0.4290850784880297,0.10415555159970503,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,225,0.25788544510906225,0.0518392326481483,0.42838385142146207,0.10409694371124173,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,230,0.2586744007046432,0.05178862895986548,0.4277642262215222,0.10351144798240516,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,235,0.25980029867775095,0.051680344669462634,0.4274016532805544,0.10385230288616965,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,240,0.26081059586588007,0.05161536071962814,0.4264128885380771,0.10312450903070139,80
msd_ag_nsga2_wo_decode,mechanism_50_4,remote_hotspot,245,0.2614124905154186,0.051583545192590737,0.4258941177036991,0.10286259597652274,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,0,0.0,0.0,1.0642250519590761,0.08107766099080788,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,1,0.0,0.0,1.02873952882791,0.06923805622841962,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,5,0.0,0.0,0.9892131817264135,0.045425673661067194,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,10,6.249332008646293e-06,5.554527787120158e-05,0.9310242873424859,0.049070926010181294,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,15,0.0005337207957443079,0.002277225272478432,0.9041204304050539,0.06196107610286913,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,20,0.0020613843777755906,0.006523891478525618,0.897767611717099,0.06730330972283674,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,25,0.0070631957271073435,0.018907667832227228,0.8558550104620058,0.09080728355811636,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,30,0.010296197985866057,0.025182750825256076,0.8484475236905334,0.09573890964310809,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,35,0.01689657996224823,0.03752254549538568,0.8071646846781405,0.11082524164923085,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,40,0.025182721394192493,0.048716197380401935,0.7700977928767554,0.11727414093292146,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,45,0.030188149518372055,0.05624800498846855,0.7581152188045728,0.12462544274286363,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,50,0.041697137278683113,0.07058257619339632,0.720323234058576,0.14263035912619387,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,55,0.056449382932016165,0.08647293822039472,0.677802759691036,0.16076488906388373,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,60,0.06291445953210377,0.09410058594987866,0.6688620331291927,0.16712659448491868,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,65,0.07735656275476417,0.10282163464985286,0.6297498272301632,0.17396163116107033,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,70,0.0854066367938199,0.11104890958998047,0.616591956753171,0.1803578476777293,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,75,0.10116790045194339,0.11795191278828324,0.5782286694163858,0.1856772994118692,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,80,0.11680924076680985,0.1256575848288335,0.5458265083317972,0.18782788265286832,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,85,0.12237462431781625,0.12907411246939376,0.5380330171604163,0.1897469632829905,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,90,0.13549981269989222,0.133426854970807,0.5126599045988998,0.19091295615329312,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,95,0.14807083517070652,0.13948719693706174,0.49158797348398287,0.19489126010310762,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,100,0.15419067650496576,0.14424305481773456,0.484548504531683,0.19660952128996537,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,105,0.1645799421257436,0.14682826767902457,0.4649361580854663,0.18966938122831117,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,110,0.1711006487330235,0.15012996843003362,0.45518903567945274,0.18892430528383805,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,115,0.1795042325497066,0.15259194196873854,0.44098822341298105,0.18579420037261618,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,120,0.1894019340507183,0.15398499902736007,0.42460510743075836,0.18253204966969605,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,125,0.1951926476704089,0.15606743149187702,0.41715998038649477,0.18399801152866058,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,130,0.2028158406082242,0.1557584430498003,0.40511757080675537,0.18045595231667722,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,135,0.20915819622332443,0.1566225379324552,0.39496424868325575,0.17848306497498162,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,140,0.21440781078746857,0.15752679764040686,0.38818144919493575,0.17950407701324497,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,145,0.2212326238362889,0.1582649719269142,0.3782857042285048,0.17458743080036893,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,150,0.22532735431976186,0.15960865706882987,0.3739310146416613,0.17439120412978007,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,155,0.23114874580960532,0.15966262169557155,0.3652980981555634,0.16943318004556526,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,160,0.23903989559633873,0.15963961259102485,0.3541266566552971,0.16456646385762255,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,165,0.24340130229697418,0.1600416896173272,0.3488932902044028,0.16214230203342633,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,170,0.24945428359057287,0.1613696026530405,0.34223821179001557,0.16270541973795888,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,175,0.2544653981485887,0.16176732246561648,0.3365314577846659,0.1607773647087441,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,180,0.2580148041666058,0.16221474483168716,0.3332535908241899,0.1594225024611246,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,185,0.2625270497586373,0.1621627020207522,0.3281842384966156,0.15781998226757712,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,190,0.265568687183364,0.16259497688951624,0.3253528347205842,0.15798043431924177,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,195,0.27072239341329857,0.16280042936285133,0.3200161993797426,0.156979645547186,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,200,0.27653239493774345,0.16169356235556018,0.31172277895517364,0.1503181575138036,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,205,0.27981316724480554,0.16186785910844537,0.3085988110288645,0.14932053811677468,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,210,0.28332472737205583,0.1622848130969863,0.30545979526720324,0.1493533383839902,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,215,0.28830487139701316,0.16139887601170064,0.2987488029672693,0.1456957441294861,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,220,0.29127058437850967,0.16220865913915458,0.2956788068021337,0.14573938553293864,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,225,0.29509915680517607,0.1610217008534401,0.29120436642730957,0.1418775163792373,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,230,0.2985336254219274,0.161119059515876,0.288471735644087,0.14146579497948986,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,235,0.30279087823340706,0.16080897561158866,0.2832886980594803,0.13977274073940724,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,240,0.30651092021761905,0.1604732299231244,0.2781369794432257,0.13652287027410362,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,multi_hotspot_boundary,245,0.3089996985386376,0.16057964021223234,0.2758877852040402,0.13607511849427475,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,0,0.0,0.0,1.145357216097453,0.07808858902792754,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,1,6.645417509681178e-05,0.000590657628102795,1.1173992383775553,0.08931256018547692,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,5,0.0007280632972198675,0.002646952704499437,1.017503841462114,0.12761866390107005,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,10,0.0071318371122641696,0.013946767182228191,0.8523207423899567,0.1281384179046249,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,15,0.02160116168351974,0.03437687613029526,0.7648502046406178,0.13060696780430212,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,20,0.030636385014808865,0.04481124356418186,0.748680393101394,0.14156263632597446,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,25,0.05904053669956973,0.06608525240987753,0.6656304729801328,0.16173932207808547,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,30,0.07598173893363938,0.07591034641825416,0.6370098853005487,0.17132104689133698,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,35,0.10918991199603682,0.09028123687727083,0.568892147175206,0.1814070815272066,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,40,0.141112943687783,0.09941651760995117,0.5119708679862416,0.18339240393200423,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,45,0.15540218433977274,0.1019293867021133,0.4939678272646829,0.1809582980856489,80
msd_ag_nsga2_wo_dual_init,mechanism_50_4,remote_hotspot,50,0.1820763741328079,0.10699093110897752,0.45135048780916803,0.17767669939441486,80
