scenario_name,scenario_id,C,A,G,AS,highlighted
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,845.2539837426106,924877.5430618419,39.87846336184852,0.49153132836129587,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,849.9642136013674,613485.335648738,64.50974647287174,0.2895697884278778,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,853.6775222916566,785543.3300063881,51.07326688427959,0.3954990536193681,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,854.6739637509454,1148953.618324443,33.41952259670203,0.5324280333355922,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,856.0998072996174,785444.4519280602,48.09845298917817,0.42801484574110704,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,859.234249909148,744436.0615688254,51.69024035058146,0.40754906758687626,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,861.3545157545359,529390.6038142567,65.84886451186911,0.2783443878654929,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,862.3499233294813,799587.7505230946,46.02343859451197,0.45634007615446487,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,864.5325113695038,979130.8524749025,35.48265648987842,0.491832727336204,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,865.468073957517,666276.5197034107,56.959784661146166,0.40089837036599074,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,866.7683903674933,1105592.325350583,33.049271615491385,0.5145677462785616,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,868.3648395061332,749936.5758187673,49.99494293547851,0.44753982321618097,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,868.3954500580722,1104447.2561818273,33.855971242286955,0.49939842694090614,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,868.8256669888931,540921.2432228866,64.72487187895308,0.28284035839715704,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,871.7940519529559,1088020.7093128038,34.33063421643209,0.49472351738221254,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,872.3970750300033,1084600.2273838804,34.2410481030049,0.4916968897265474,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,874.4951422033705,1101391.6687917982,33.049271615491385,0.5145677462785616,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,876.2287671135485,1095280.5807004715,32.322428459651,0.5239222500547599,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,877.3276330971592,762388.3338413571,47.91889678084996,0.4686433553648348,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,882.7789611614506,729082.1169195429,48.60024395395836,0.41535137439968833,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,883.8406868800536,638044.4928721557,58.32058169903077,0.39614268010190234,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,886.6751209439243,595171.0440739164,59.786758633266615,0.3880391751529399,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,889.3882992286585,677334.9873691242,52.54504348962655,0.3968331112027613,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,890.5907191767069,1073754.140086227,33.514204947164515,0.5010513935027457,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,892.3694065090131,861818.747006165,40.00501849071137,0.4694664172276102,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,894.8173570876604,727180.9587037064,48.369913959848084,0.4127454031606627,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,895.4422784170548,568602.0964919606,55.213202239521515,0.4415430225493073,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,902.187944108064,845336.2047434798,41.047957356635635,0.48688219169481634,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,905.3408339287608,678696.9578422614,50.08325088443906,0.44204516315810316,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,908.2309163033218,655532.1858076114,49.39225678216968,0.45274492147596335,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,912.8959167401299,557000.5837688327,56.82502467718292,0.4119391614472994,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,922.038015698304,710745.2698966239,47.69807932510537,0.43756958489682946,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,931.8300839919432,527704.3596905132,58.80364158228697,0.3888327810190419,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,937.8907177933918,803393.5316248465,42.3646942206096,0.48870938653931295,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,954.0598367977298,582344.3828237276,54.721024821816115,0.4010594653763262,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,959.1487029193069,488557.947954769,59.36688134176993,0.3812960190337437,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,962.1401649760046,473535.80756979587,59.566675488359735,0.3750051154760218,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,964.5413198263121,459889.24299984326,61.90920964357086,0.37676665507092044,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,965.5258175251646,480438.1966282163,58.88239836891062,0.3909856784909298,
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,970.3812587070995,572299.1008091349,52.787401597740974,0.43798231886416256,
