algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
nsga3,130,0.37461064629000435,0.16236342314584234,0.22608587685772594,0.20370661718514582,640
nsga3,135,0.3799279192488954,0.16132277732442785,0.22057587143001847,0.2001940654242462,640
nsga3,140,0.38488648803531494,0.1607584729992912,0.21593814622500934,0.1977427273801979,640
nsga3,145,0.38944370793047933,0.1597155959001911,0.21143072479198674,0.19464817539656143,640
nsga3,150,0.39350977772671336,0.15883888325351142,0.20772365770526421,0.19240792492143635,640
nsga3,155,0.3971805922562489,0.15831181026647645,0.20417552847260287,0.19039246323130174,640
nsga3,160,0.40086336184627414,0.1575581931670598,0.20060786412552717,0.18795851360505356,640
nsga3,165,0.4044580954589165,0.15695679687979458,0.1973240699062791,0.18571709183557183,640
nsga3,170,0.40737574679279104,0.15665723953223604,0.19489368975477978,0.18474699799814745,640
nsga3,175,0.41006812391092834,0.1561152948631893,0.19241453688410598,0.18325060742829344,640
nsga3,180,0.41276036700468544,0.15556105090979938,0.18982709324527175,0.1813521692007016,640
nsga3,185,0.41530505076306595,0.15530550666477852,0.18780409643039736,0.18022633296742732,640
nsga3,190,0.4178999359869042,0.15513528268263319,0.18566341051003182,0.17896701970757528,640
nsga3,195,0.42008019263691254,0.154860105332721,0.18387027389083002,0.17820259033490304,640
nsga3,200,0.3843608377756077,0.15408080774355845,0.21983909130482868,0.18758606981873452,480
nsga3,205,0.38664070919716614,0.1540563382474735,0.21777906550583992,0.18660010513831066,480
nsga3,210,0.3886502187926156,0.1538762115948258,0.2160000351113534,0.1859813074650281,480
nsga3,215,0.3903324847557458,0.1536492076073952,0.21442352396120753,0.1851249589822222,480
nsga3,220,0.39227476148037027,0.1537883098274973,0.21264268092125518,0.18439834898630286,480
nsga3,225,0.39431887246375275,0.15421055482738327,0.21112606409644605,0.1840502989826413,480
nsga3,230,0.3961559988523547,0.15426089819585306,0.2095684921248462,0.18327399853313678,480
nsga3,235,0.3974561579321863,0.15423243098813205,0.20841641979867234,0.18280831964778124,480
nsga3,240,0.398948709194708,0.15425039649257857,0.20707442645246607,0.1821671663287633,480
nsga3,245,0.40048169027559777,0.15421020274853683,0.20586614717475632,0.18172425880486054,480
nsga3,250,0.31322243803575106,0.1382865788352013,0.31629059471556686,0.20246009245622684,160
nsga3,255,0.3152731432058892,0.13877531735568915,0.31392252268568044,0.20180489719689604,160
nsga3,260,0.3169402238215818,0.13886126578397665,0.31214292109377195,0.20173992001278512,160
nsga3,265,0.31896894930600383,0.1390602793203451,0.3100891723792068,0.20099356325721,160
nsga3,270,0.3212551555012802,0.13968828570937195,0.3082794575381921,0.20104483639232323,160
nsga3,275,0.3230727382387164,0.13972755838758885,0.30646458141657246,0.20108427484493252,160
nsga3,280,0.3243214527413785,0.13988268072844215,0.305079623557975,0.20063877444928985,160
nsga3,285,0.3257484921268297,0.13994534773973494,0.30331574345279944,0.1998329565824072,160
nsga3,290,0.32706607362731166,0.13991480594999478,0.30209614241847993,0.19968771862636137,160
nsga3,295,0.3284260297775483,0.13987200640913375,0.30099273353122136,0.19968674580402831,160
spea2,0,0.0011096486668036522,0.006538360245929081,1.0184620582536348,0.12493765056051813,640
spea2,1,0.0022939447425540543,0.009098085365270854,0.9976751895791873,0.1403916363472076,640
spea2,5,0.008410687547840957,0.022196916459666226,0.9454666463687827,0.18058128894351244,640
spea2,10,0.019623916025325483,0.041134020381167036,0.8932731907099237,0.21813784453215626,640
spea2,15,0.036419133563885,0.06479288046059367,0.8360801429184692,0.2558384615807046,640
spea2,20,0.05911241344851259,0.09034663204186297,0.7695540017593199,0.2865745501067447,640
spea2,25,0.08459825685660773,0.11230151982781987,0.702100781332415,0.30394532534086377,640
spea2,30,0.11112323549827234,0.12849372552610347,0.6379042925985547,0.3127282322418174,640
spea2,35,0.1378740081848135,0.1411350735173777,0.5810080196704849,0.31446310487119544,640
spea2,40,0.16377660439653058,0.14968220764358167,0.5290596721499712,0.30980493957505345,640
spea2,45,0.18799489543910783,0.15546795796271023,0.4820137905395219,0.2996169452027958,640
spea2,50,0.20833692074791052,0.1590795663405723,0.4457786610630944,0.2881736109219039,640
spea2,55,0.22642030436368507,0.16150113317493162,0.4152757001724992,0.27768334618730517,640
spea2,60,0.2418124173020247,0.16293154540988083,0.39040213881137376,0.2677645156564663,640
spea2,65,0.25558489040725596,0.16305708321243065,0.3687729298909065,0.2574158026413202,640
spea2,70,0.2669759628292997,0.16264603478257994,0.3522282098773953,0.249811514334659,640
spea2,75,0.27734701015527075,0.16247106455401633,0.337448302267915,0.2420370429903703,640
spea2,80,0.2860228266131116,0.16223053137653093,0.32664197807699674,0.23712577475376717,640
spea2,85,0.2937653921131799,0.16234185312869656,0.3175472939216893,0.23346804529752618,640
spea2,90,0.30067745102085225,0.16227643814942286,0.3093278224339936,0.22977772776097388,640
spea2,95,0.30665361891796367,0.16199533629199592,0.302235325049988,0.22630782634705385,640
spea2,100,0.31193445377823187,0.1620044764400437,0.29619590587769346,0.2235585195545169,640
