scenario_name,scenario_id,solution_type,node_id,uav_id,completion_time,T_i,a_i,b_i,is_key
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,10,3,226.6145768,178.98280416090896,88.98280416090896,268.9828041609089,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,11,3,161.22719302,228.1371680919687,138.1371680919687,318.1371680919687,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,12,1,138.80205499,136.65877221983126,46.65877221983126,226.65877221983126,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,13,3,156.1469771,246.26614081369698,156.26614081369698,336.266140813697,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,14,1,127.21983776,127.21983775883444,37.219837758834444,217.21983775883444,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,15,3,136.54516131,211.70893455224828,121.70893455224828,301.70893455224825,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,16,3,144.90830287,192.8754492780994,102.87544927809941,282.8754492780994,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,17,2,117.74314685,134.70131562112172,44.70131562112172,224.70131562112172,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,18,2,99.77826847,104.58704333251923,14.58704333251923,194.58704333251922,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,19,2,110.32322023,109.11375639213124,19.113756392131236,199.11375639213122,True
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,20,2,51.25956695,254.7728087966705,164.7728087966705,344.77280879667046,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,21,2,145.74621098,131.7841616444941,41.784161644494105,221.7841616444941,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,22,2,87.12443344,192.94140309109324,102.94140309109324,282.9414030910932,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,23,2,61.86953523,274.94889980675856,184.94889980675856,364.94889980675856,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,24,2,129.90768771,135.49791417957408,45.49791417957408,225.49791417957408,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,25,2,139.04257388,151.56871463809236,61.56871463809236,241.56871463809236,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,26,2,43.92736941,296.1831647067212,206.1831647067212,386.1831647067212,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,27,2,70.07951507,140.0767603139405,50.0767603139405,230.0767603139405,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,28,2,167.63435073,169.99071751887632,79.99071751887632,259.9907175188763,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,29,2,216.30981084,226.41887466334694,136.41887466334694,316.41887466334697,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,30,4,69.5860961,82.32632332377295,0.0,172.32632332377295,False
MHB_M,mechanism_50_4_multi_hotspot_boundary_id04,quality_prioritized,31,2,207.17982107,216.1452695342977,126.14526953429771,306.1452695342977,False
