algorithm,group_name,scenario_type,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
moead,main_50_5,remote_hotspot,55,0.042631405684953924,0.034114064839998015,0.6630901619544396,0.15223865928683802,80
moead,main_50_5,remote_hotspot,60,0.04536937222478545,0.034357399082188746,0.6519665379107985,0.14871309551638948,80
moead,main_50_5,remote_hotspot,65,0.046719553632338644,0.033949501574030434,0.6464675880788915,0.14596080069602038,80
moead,main_50_5,remote_hotspot,70,0.04781506914941407,0.03397585564757416,0.6425972458065946,0.1433891969784632,80
moead,main_50_5,remote_hotspot,75,0.04875337808559136,0.03416873837337985,0.6392950836515501,0.14244038450713595,80
moead,main_50_5,remote_hotspot,80,0.050474228676161026,0.03450510389122075,0.6338813753850945,0.14103769851108056,80
moead,main_50_5,remote_hotspot,85,0.052172816402202324,0.035291809784917506,0.6285477419273148,0.14165154159690668,80
moead,main_50_5,remote_hotspot,90,0.05292229420158995,0.03510888340198107,0.6255183918788665,0.14048580758334864,80
moead,main_50_5,remote_hotspot,95,0.05393750801531556,0.03544650257262593,0.6201923912793339,0.1363621375608195,80
moead,main_50_5,remote_hotspot,100,0.05502514754735903,0.036214243785511774,0.6172119141092158,0.13688297114230455,80
moead,main_50_5,remote_hotspot,105,0.055492632832028474,0.036435849332165975,0.6154850778405396,0.13571986676087056,80
moead,main_50_5,remote_hotspot,110,0.056952026976422064,0.03630868351187076,0.6110818742079116,0.134444445967638,80
moead,main_50_5,remote_hotspot,115,0.05779958101400999,0.03634955442251923,0.6089662213968071,0.1342980467808712,80
moead,main_50_5,remote_hotspot,120,0.05893471356419879,0.03652827064690489,0.6056539302728293,0.13381052089406517,80
moead,main_50_5,remote_hotspot,125,0.05963609090417656,0.03686338345129594,0.6033712834117473,0.13229245671527226,80
moead,main_50_5,remote_hotspot,130,0.06006736642275856,0.036765136613167264,0.6016207620787759,0.13158759911404103,80
moead,main_50_5,remote_hotspot,135,0.061151465292750486,0.037159941737504386,0.598821451475217,0.1319149369212649,80
moead,main_50_5,remote_hotspot,140,0.06189460223838352,0.037158595046253164,0.5970883280933907,0.13143937198503547,80
moead,main_50_5,remote_hotspot,145,0.06311682130506142,0.03727680998482614,0.5938530039101709,0.13023921595444196,80
moead,main_50_5,remote_hotspot,150,0.0637219748224281,0.037549508879971924,0.5923076290461806,0.13057202959554928,80
moead,main_50_5,remote_hotspot,155,0.06401642514981407,0.0374149139973658,0.5912241384616637,0.13000687063992164,80
moead,main_50_5,remote_hotspot,160,0.06424994617762451,0.03742193206572926,0.5898267228235914,0.12835444541960933,80
moead,main_50_5,remote_hotspot,165,0.06455020521148482,0.03732153124753089,0.588702047953967,0.1263725821451614,80
moead,main_50_5,remote_hotspot,170,0.06562376904666281,0.03746068288147971,0.5862805864491076,0.12533838133874736,80
moead,main_50_5,remote_hotspot,175,0.06621807923915075,0.037837673383985734,0.5840154542761281,0.12387852305548747,80
moead,main_50_5,remote_hotspot,180,0.06686341313359224,0.0376740720174345,0.5825007102907896,0.12366168909095267,80
moead,main_50_5,remote_hotspot,185,0.06690847590657667,0.03738241462509162,0.5821148992525629,0.12485579411200565,80
moead,main_50_5,remote_hotspot,190,0.06720279875419981,0.03732063525379316,0.5813125773037052,0.12465164376139425,80
moead,main_50_5,remote_hotspot,195,0.06799260045465813,0.03728227523844437,0.5789736660626577,0.1234875417575871,80
moead,main_50_5,remote_hotspot,200,0.06843507646402845,0.038036170471241706,0.5787142359010349,0.12465348597921455,80
moead,main_50_5,remote_hotspot,205,0.06979562403242132,0.037472978969022255,0.5752055429891237,0.12214721226237572,80
moead,main_50_5,remote_hotspot,210,0.0703708274929648,0.03711586833352274,0.5735359708717152,0.12126740984840775,80
moead,main_50_5,remote_hotspot,215,0.07050832023456453,0.03702207207949928,0.573010190414137,0.1210455977516494,80
moead,main_50_5,remote_hotspot,220,0.07189021675916263,0.0379635854758363,0.5702298554626946,0.1214408708271774,80
moead,main_50_5,remote_hotspot,225,0.07235588156327677,0.03823847968607424,0.5690481768958138,0.1215055736824478,80
moead,main_50_5,remote_hotspot,230,0.07247889304157469,0.03880238608337034,0.5684815934508898,0.12180209346258859,80
moead,main_50_5,remote_hotspot,235,0.07278084611556888,0.03912129222532746,0.5676984988447666,0.12159530008112365,80
moead,main_50_5,remote_hotspot,240,0.07310588872070123,0.03933674145775976,0.5671914217369409,0.12171370057833557,80
moead,main_50_5,remote_hotspot,245,0.0732584891859021,0.039405066262384894,0.5664350025135838,0.12020553389984916,80
moead,main_80_7,multi_hotspot_boundary,0,0.0,0.0,1.0627363307645303,0.050546020745358224,80
moead,main_80_7,multi_hotspot_boundary,1,0.0,0.0,1.0750684572355067,0.0487040628485962,80
moead,main_80_7,multi_hotspot_boundary,5,0.0,0.0,1.0841798213028446,0.05085146384332868,80
moead,main_80_7,multi_hotspot_boundary,10,0.0,0.0,1.080086306339415,0.04940834964382636,80
moead,main_80_7,multi_hotspot_boundary,15,0.0,0.0,1.0764530458872463,0.05050051760537196,80
moead,main_80_7,multi_hotspot_boundary,20,0.0,0.0,1.0720328017744207,0.053740633340380366,80
moead,main_80_7,multi_hotspot_boundary,25,0.0,0.0,1.0663822825137819,0.058243740506775575,80
moead,main_80_7,multi_hotspot_boundary,30,0.0,0.0,1.0606569889103241,0.06452430246883159,80
moead,main_80_7,multi_hotspot_boundary,35,0.0,0.0,1.0567176523116595,0.06511350705953838,80
moead,main_80_7,multi_hotspot_boundary,40,0.0,0.0,1.0492060727905184,0.06935184157109452,80
moead,main_80_7,multi_hotspot_boundary,45,0.0,0.0,1.043242207811869,0.07199508769377706,80
moead,main_80_7,multi_hotspot_boundary,50,0.0,0.0,1.0350977787929603,0.07615825312990639,80
moead,main_80_7,multi_hotspot_boundary,55,0.0,0.0,1.0286880007298609,0.07844363073439739,80
moead,main_80_7,multi_hotspot_boundary,60,0.0,0.0,1.0246011878982455,0.07948741315107014,80
moead,main_80_7,multi_hotspot_boundary,65,0.0,0.0,1.0210041789447168,0.0788196532924385,80
moead,main_80_7,multi_hotspot_boundary,70,0.0,0.0,1.013205586110232,0.07769936483357864,80
moead,main_80_7,multi_hotspot_boundary,75,0.0,0.0,1.0067518411261673,0.0798878841781629,80
moead,main_80_7,multi_hotspot_boundary,80,0.0,0.0,0.9983999026807509,0.08201859328019982,80
moead,main_80_7,multi_hotspot_boundary,85,0.0,0.0,0.9938504797458328,0.08277825678782387,80
moead,main_80_7,multi_hotspot_boundary,90,0.0,0.0,0.989121210731923,0.0841705736418735,80
moead,main_80_7,multi_hotspot_boundary,95,0.0,0.0,0.9849459342896214,0.08606999480552324,80
moead,main_80_7,multi_hotspot_boundary,100,0.0,0.0,0.9806806635819807,0.08670592316638162,80
moead,main_80_7,multi_hotspot_boundary,105,0.0,0.0,0.9756973437230171,0.08662389995442878,80
moead,main_80_7,multi_hotspot_boundary,110,0.0,0.0,0.9722594395354527,0.08634927148891501,80
moead,main_80_7,multi_hotspot_boundary,115,0.0,0.0,0.9672914197492636,0.08641224917135132,80
moead,main_80_7,multi_hotspot_boundary,120,0.0,0.0,0.9627534111610503,0.08803355035709323,80
moead,main_80_7,multi_hotspot_boundary,125,0.0,0.0,0.9581230345206493,0.08758252797319047,80
moead,main_80_7,multi_hotspot_boundary,130,0.0,0.0,0.9510104030318312,0.08399999487632717,80
moead,main_80_7,multi_hotspot_boundary,135,0.0,0.0,0.9486118591691991,0.08422133392182476,80
moead,main_80_7,multi_hotspot_boundary,140,0.0,0.0,0.9450452287298223,0.08325976874603103,80
moead,main_80_7,multi_hotspot_boundary,145,0.0,0.0,0.9413146948034765,0.08326708649257474,80
moead,main_80_7,multi_hotspot_boundary,150,0.0,0.0,0.9392837360300972,0.0830480452395049,80
moead,main_80_7,multi_hotspot_boundary,155,0.0,0.0,0.9353371968146765,0.08175301957575896,80
moead,main_80_7,multi_hotspot_boundary,160,0.0,0.0,0.932884130128247,0.08195830859595991,80
moead,main_80_7,multi_hotspot_boundary,165,0.0,0.0,0.9312579722919093,0.08060392836488402,80
moead,main_80_7,multi_hotspot_boundary,170,0.0,0.0,0.9293079661913464,0.0805664526314657,80
moead,main_80_7,multi_hotspot_boundary,175,0.0,0.0,0.9263136042028794,0.07943629971114553,80
moead,main_80_7,multi_hotspot_boundary,180,0.0,0.0,0.92358744562118,0.07872301701615603,80
