algorithm,generation,HV_mean,HV_std,IGD+_mean,IGD+_std,count
msd_ag_nsga2,180,0.6135824407796072,0.0864799912879736,0.047978044719187346,0.019144207600483406,160
msd_ag_nsga2,185,0.6150040796141625,0.08658946199906499,0.047418135934059094,0.019086534732390165,160
msd_ag_nsga2,190,0.6161219792416738,0.08690319272924223,0.046949420442820584,0.019043548716064493,160
msd_ag_nsga2,195,0.6171958760178979,0.08694388247107424,0.04640822071191607,0.01902489266288552,160
msd_ag_nsga2,200,0.6187246229207568,0.0872584847942046,0.04586002813712396,0.01895839522239813,160
msd_ag_nsga2,205,0.6197903974787216,0.0873492909146159,0.04536262543632031,0.018873899419118694,160
msd_ag_nsga2,210,0.6208756107037899,0.08728880853975865,0.04492915317608609,0.018747377478103778,160
msd_ag_nsga2,215,0.6220761394388779,0.0871598852829555,0.04437126529088133,0.018671661202366765,160
msd_ag_nsga2,220,0.6233382627012565,0.087054545485078,0.043894275065787726,0.0186705065809016,160
msd_ag_nsga2,225,0.6245519176176164,0.0868226400539094,0.04339477513952145,0.01863218691882029,160
msd_ag_nsga2,230,0.6254500901805164,0.08674365408050783,0.04300764388529608,0.018542491618613828,160
msd_ag_nsga2,235,0.6266673844045298,0.08660935571159646,0.04247582614150221,0.018305190869573804,160
msd_ag_nsga2,240,0.6274957422716673,0.08652512846410096,0.0421655115017936,0.01816137107467964,160
msd_ag_nsga2,245,0.6282822766381077,0.08677587734051037,0.04197964033011951,0.01821819792806512,160
msd_ag_nsga2_wo_bbr,0,0.40220081769373595,0.1002822082139768,0.16761083605748647,0.06064111045761123,160
msd_ag_nsga2_wo_bbr,1,0.429759902128563,0.0953213014553091,0.1499550524446659,0.04834513787288188,160
msd_ag_nsga2_wo_bbr,5,0.45068059896648166,0.09317605263596011,0.13745717566675592,0.042925179847487956,160
msd_ag_nsga2_wo_bbr,10,0.4840584739327413,0.08644586007999532,0.11469051368915117,0.03638394830296121,160
msd_ag_nsga2_wo_bbr,15,0.49608618732518817,0.08395249183186773,0.10747633377607588,0.03282959866389224,160
msd_ag_nsga2_wo_bbr,20,0.5033939557149872,0.08348082845633642,0.10384027720027685,0.031551167533875484,160
msd_ag_nsga2_wo_bbr,25,0.5117000997065779,0.0821581080847434,0.0991988765530186,0.029554480756766175,160
msd_ag_nsga2_wo_bbr,30,0.5187253620030792,0.0821274503923093,0.09531520737315835,0.028141403427949598,160
msd_ag_nsga2_wo_bbr,35,0.5250604022533603,0.081763823575579,0.09190884470709151,0.02718786496352645,160
msd_ag_nsga2_wo_bbr,40,0.5315254056503826,0.0803934108786626,0.08861844494606921,0.025907861142207306,160
msd_ag_nsga2_wo_bbr,45,0.5361423974312207,0.08021421097191757,0.0861778822238826,0.025124222018915555,160
msd_ag_nsga2_wo_bbr,50,0.5416488743089511,0.0797232224040991,0.08300650792978062,0.02381511013824029,160
msd_ag_nsga2_wo_bbr,55,0.5471832830820134,0.07917500585000271,0.08012159125740395,0.023067769589322405,160
msd_ag_nsga2_wo_bbr,60,0.5512357031850907,0.07933762911008094,0.07803946505938783,0.022482061808090543,160
msd_ag_nsga2_wo_bbr,65,0.5554494540278636,0.07895731119981307,0.07583231830354423,0.022040990266231353,160
msd_ag_nsga2_wo_bbr,70,0.5587934982429964,0.07895020163987922,0.07396648378150592,0.021685235415843246,160
msd_ag_nsga2_wo_bbr,75,0.5626187230049344,0.07912522336492134,0.07213211362600849,0.021555347413171645,160
msd_ag_nsga2_wo_bbr,80,0.566214021696441,0.079358205038059,0.070255236720276,0.021305709056346923,160
msd_ag_nsga2_wo_bbr,85,0.5696821957235801,0.07950922157735188,0.0685093035454494,0.021152638828609186,160
msd_ag_nsga2_wo_bbr,90,0.5729156623976399,0.08005513372044076,0.0669467152592679,0.021112356677683936,160
msd_ag_nsga2_wo_bbr,95,0.5758424456851046,0.07983923274598334,0.06534273082820145,0.020920075689405692,160
msd_ag_nsga2_wo_bbr,100,0.578704964370613,0.08044310510309387,0.0640339698409935,0.020779205099966197,160
msd_ag_nsga2_wo_bbr,105,0.5817143318580158,0.0805595286008769,0.06246728472598915,0.02054383805185749,160
msd_ag_nsga2_wo_bbr,110,0.584082734391975,0.08057173710560571,0.06122043484817843,0.020319183977487578,160
msd_ag_nsga2_wo_bbr,115,0.5869810996086298,0.08067366092666804,0.05990617366743831,0.020182904555306476,160
msd_ag_nsga2_wo_bbr,120,0.5891530157510007,0.08067740488141541,0.05879524875380356,0.019903650541904936,160
msd_ag_nsga2_wo_bbr,125,0.5917698412970561,0.08123958985033036,0.0576694770085562,0.019824330172686956,160
msd_ag_nsga2_wo_bbr,130,0.5942719542135533,0.08099217422516727,0.056431197750166084,0.01965801055529687,160
msd_ag_nsga2_wo_bbr,135,0.5961826811324097,0.08068114402151269,0.05557017254206106,0.01948309344950821,160
msd_ag_nsga2_wo_bbr,140,0.5984521817596233,0.08099055642471553,0.05462228302032971,0.019501497359980333,160
msd_ag_nsga2_wo_bbr,145,0.6005449467525874,0.08118700247215259,0.05361668588416426,0.019241066129457727,160
msd_ag_nsga2_wo_bbr,150,0.6024746841897111,0.08197571985830052,0.05288834370532479,0.01934542876457822,160
msd_ag_nsga2_wo_bbr,155,0.6042031790853429,0.08180160895102327,0.05218554149830318,0.01941156338073334,160
msd_ag_nsga2_wo_bbr,160,0.6058731099346252,0.08191633244612223,0.05136555239787845,0.01934831694264986,160
msd_ag_nsga2_wo_bbr,165,0.607686280508576,0.08214800350239607,0.05075536555169473,0.019238455114281287,160
msd_ag_nsga2_wo_bbr,170,0.6095337093293368,0.0824479443733541,0.049996812099522815,0.01903705201506824,160
msd_ag_nsga2_wo_bbr,175,0.611419796984445,0.08285372765448906,0.04926783051154641,0.019041422099755952,160
msd_ag_nsga2_wo_bbr,180,0.6130518854785793,0.0831304734908897,0.04871202395679017,0.018903897269936253,160
msd_ag_nsga2_wo_bbr,185,0.6144508735607366,0.08348030786106479,0.04816761098118063,0.018824348778676742,160
msd_ag_nsga2_wo_bbr,190,0.615905657975263,0.083740122519515,0.0475269025747603,0.018962593005780362,160
msd_ag_nsga2_wo_bbr,195,0.6171056962188946,0.08388258345013355,0.0469494424821853,0.01894515665108831,160
msd_ag_nsga2_wo_bbr,200,0.6185708386721409,0.08406052493463027,0.04636210392725269,0.01905343713739633,160
msd_ag_nsga2_wo_bbr,205,0.6200534451205595,0.08452944875454275,0.04585925642338491,0.019090346790589092,160
msd_ag_nsga2_wo_bbr,210,0.6212732805116602,0.08443094526819443,0.04527050425123671,0.018943591522319538,160
msd_ag_nsga2_wo_bbr,215,0.6225014856608283,0.08457520459231631,0.04470734099712742,0.018771350916796426,160
msd_ag_nsga2_wo_bbr,220,0.6237972077632722,0.08506439459708272,0.04431740563213278,0.018723452617544833,160
msd_ag_nsga2_wo_bbr,225,0.6252282742238855,0.08477338548597514,0.043803344762978966,0.01857040884899121,160
msd_ag_nsga2_wo_bbr,230,0.6263716814914344,0.08466176703571349,0.04344537868166372,0.018484230281115673,160
msd_ag_nsga2_wo_bbr,235,0.6274602994185455,0.08461984320967635,0.04306103322988019,0.01841976361989657,160
msd_ag_nsga2_wo_bbr,240,0.6285613501173902,0.08463942212034703,0.04267392760853384,0.018325198608010834,160
msd_ag_nsga2_wo_bbr,245,0.6293429439959235,0.08470769581698066,0.04237656481635228,0.018310681388276753,160
msd_ag_nsga2_wo_decode,0,0.06872767324534915,0.05750915131227233,0.70714252519972,0.1483126242992188,160
msd_ag_nsga2_wo_decode,1,0.07369630842245103,0.06201069971010736,0.703490797673625,0.1505639242031118,160
msd_ag_nsga2_wo_decode,5,0.07917933073903397,0.06615401098504824,0.6980836616336373,0.1512122975541553,160
msd_ag_nsga2_wo_decode,10,0.09202896494529887,0.07299937014703957,0.6668798848596079,0.1578885143642493,160
msd_ag_nsga2_wo_decode,15,0.09726275153864587,0.07638210188728232,0.6562590595346348,0.16105236336839188,160
msd_ag_nsga2_wo_decode,20,0.09987196778427955,0.07846335969522344,0.6536480499576607,0.161005207652607,160
msd_ag_nsga2_wo_decode,25,0.10380558338327901,0.08048352533827575,0.6462535116516934,0.16086398428348775,160
msd_ag_nsga2_wo_decode,30,0.10618289528570109,0.08214487547298573,0.6434463549224047,0.1601927510278471,160
msd_ag_nsga2_wo_decode,35,0.10976916054858285,0.08433638486158354,0.6384166296924525,0.1607392339756238,160
msd_ag_nsga2_wo_decode,40,0.1131856861645862,0.08623503712264993,0.6334778723987282,0.16108207270222785,160
msd_ag_nsga2_wo_decode,45,0.11556678922114882,0.08787810525983279,0.6308493448810358,0.16033339892085186,160
msd_ag_nsga2_wo_decode,50,0.11843637047459384,0.08961465986277804,0.6258345007507959,0.16108531269854953,160
msd_ag_nsga2_wo_decode,55,0.12143412124506195,0.09168358104460089,0.6210266874609134,0.16223067001384892,160
msd_ag_nsga2_wo_decode,60,0.12382202813551713,0.09340831028373747,0.6187976670763798,0.16218876047718817,160
msd_ag_nsga2_wo_decode,65,0.12648363437811105,0.0952159282191213,0.6148337571831692,0.16394482395360388,160
msd_ag_nsga2_wo_decode,70,0.1281349387161403,0.09643866265410914,0.6129739724314645,0.16427005058168007,160
msd_ag_nsga2_wo_decode,75,0.13028506263685352,0.09795299501705522,0.6095882431979227,0.16513614206786406,160
msd_ag_nsga2_wo_decode,80,0.13275494565172202,0.09954087690033653,0.6064204850461342,0.16585101461329624,160
msd_ag_nsga2_wo_decode,85,0.13462716551226026,0.10075610405240394,0.6046172675851694,0.16571114270934423,160
msd_ag_nsga2_wo_decode,90,0.13705495129399986,0.10242565330500585,0.6017229455589825,0.16677722089966016,160
msd_ag_nsga2_wo_decode,95,0.13903742671670155,0.10380830646993935,0.5994017497079176,0.16782255008022978,160
msd_ag_nsga2_wo_decode,100,0.14052848746254848,0.10483487405264226,0.5979197672018708,0.1680515063429151,160
msd_ag_nsga2_wo_decode,105,0.14227439649681206,0.10606265372476734,0.5956131500836189,0.16862081704966894,160
msd_ag_nsga2_wo_decode,110,0.14353535865197692,0.10694346920469237,0.594308721118194,0.16831223663616868,160
msd_ag_nsga2_wo_decode,115,0.14490015000354656,0.10788799352309361,0.5928547055797465,0.16891498254575882,160
