algorithm,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,multi_hotspot_boundary,820261.6144483245,279776.39080457995,775275.3477292777,0.2746564383610629,0.07371716045369792,0.27364786262149077,973.6329679449229,292.5943244882378,912.9255104715103,65.76642319519257,23.70449508727898,63.28388563207733,0.5763574566634179,0.06267118617030172,0.5731216155267721,0.05958550942007379,0.030097007183731272,0.053760116712939066,1.0,0.0,1.0,4.29375,9.2551316002259,0.0,879.99375,206.82398908477106,868.0,6817.390625,1589.5574700328104,6778.0,3156.4375,950.2607779413765,3156.0,0.3491227907006865,0.07756994254989726,0.3508942249898275,464268.8644292577,189149.5998058152,435099.53903425054,848.0442224251443,265.78550117146114,800.4124125559827,55.38888969705217,21.452492129880955,53.08869654874791,5369.05,1822.7343446728598,5443.5,7935.153125,1905.1239784926686,7839.5,3020.590625,1783.184682117113,2909.0,5784.8625,1943.3731853001755,5866.0,4990.440625,1357.7242550402527,4964.0,5287.021875,1266.3454318022727,5210.0,138.515625,14.481013633698954,139.0,163.91595038398447,129.64338419809272,121.91118602093775,4.69375,1.497902178882186,4.0,28.09804220525,29.55313054013913,24.033114714999996,11.29139498023612,11.872139184127683,9.813985223326181,4.69375,1.497902178882186,4.0,320
msd_ag_nsga2,remote_hotspot,747666.5624224795,272263.9851649203,692413.4066633472,0.08924043008032408,0.03742646532191301,0.08414719986764765,1012.7626544996936,321.81043112042556,930.9771356251781,85.43152944886295,29.606120917529104,80.90187860505915,0.6720022223223189,0.07427275036134429,0.6731116584340278,0.05595926502326569,0.033088030206960134,0.048111714898603906,1.0,0.0,1.0,13.4625,31.746926524468474,3.0,877.334375,204.2575826459311,868.0,6444.5625,1578.9096304392313,6339.5,1293.203125,1017.7315089773109,1042.0,0.11848247936429845,0.0448895602715149,0.11017469019252188,469912.89436189143,186361.07606220184,445402.50002745626,892.5946565867486,292.8398001934579,831.3478186855803,82.86030829756766,28.786902353385166,79.18055163675874,5266.034375,1592.6421685185155,5375.5,7948.9125,1889.3070468676472,7832.0,4450.334375,2088.4633459958927,4520.0,6375.728125,1908.1304408265657,6467.5,5035.85,1279.195184969831,4964.5,5306.665625,1266.3484058774502,5244.5,133.053125,19.294275128503145,135.5,180.95391305899685,155.63816089897688,126.43091831263155,4.546875,1.5342922584615357,4.0,17.1369444495625,31.944580807290365,0.0,7.0032955183256345,13.428588112309924,0.0,4.546875,1.5342922584615357,4.0,320
