scenario_id,algorithm,run_id,group_name,scenario_type,n,uav_count,HV,IGD+,runtime_sec,n_solutions,feasible_rate,C,A,G,AS,total_sorties,used_uavs,uav_load_std,uav_load_range,min_C,min_A,min_G,max_AS,mutation_cfm_attempts,mutation_cfm_accepts,mutation_bbr_attempts,mutation_bbr_accepts,mutation_bbr_overload_triggers,mutation_bbr_imbalance_triggers,ls_calls,ls_structure_moves,ls_time_moves,ls_boundary_balance_moves
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,1,main_30_3,multi_hotspot_boundary,30,3,0.5502464503354749,0.03283224023761783,38.224216958042234,120,1.0,650.9372273323033,615872.9196864909,38.20695404705704,0.1863763360539528,3.0,3.0,0.0,0.0,517.4204363507707,226330.1958191634,35.72909229865522,0.2530915963371545,3555.0,3168.0,5382.0,2970.0,3349.0,783.0,600.0,4768.0,1935.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,2,main_30_3,multi_hotspot_boundary,30,3,0.5682647977884835,0.022862750252859068,32.71547695901245,120,1.0,600.6223164668168,639079.6482050321,39.70887955920569,0.2545823373940786,3.0,3.0,0.0,0.0,514.924355414001,213827.370017402,35.25298404876384,0.2966113010575571,3537.0,2962.0,5311.0,2285.0,2531.0,654.0,600.0,4743.0,1981.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,3,main_30_3,multi_hotspot_boundary,30,3,0.5873930668589381,0.026821209701965783,29.64494408410974,119,1.0,643.7683266689586,657140.8051908185,36.23671791725056,0.3084611522638388,3.0,3.0,0.0,0.0,517.7983535112885,231716.5797548537,33.67543172517321,0.3371942793252101,3520.0,2884.0,5420.0,1984.0,2216.0,507.0,600.0,4762.0,1983.0,1.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,4,main_30_3,multi_hotspot_boundary,30,3,0.5694784957339679,0.02940911660512468,31.583373749861494,119,1.0,670.7173741607063,596731.940680901,37.73642361027553,0.21459282877287353,3.0,3.0,0.0,0.0,517.6698788935033,221692.732236285,34.421864431496736,0.3299580757974887,3586.0,2976.0,5364.0,2385.0,2617.0,598.0,600.0,4745.0,1853.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,5,main_30_3,multi_hotspot_boundary,30,3,0.5291476534518168,0.04181909090220139,40.03158812504262,120,1.0,674.2155242798881,594873.2825009213,38.901044144109925,0.16874127208931744,3.0,3.0,0.0,0.0,517.7983535112885,230923.58677307327,36.18918317944026,0.2810019076524011,3626.0,3187.0,5364.0,3209.0,3605.0,989.0,600.0,4677.0,1919.0,3.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,6,main_30_3,multi_hotspot_boundary,30,3,0.5269668258686404,0.04276792899015379,40.75649395794608,118,1.0,626.6679186329984,614566.9538119605,41.02080514281785,0.21331748381870372,3.0,3.0,0.0,0.0,517.7983535112885,220131.88264564032,36.39572991784083,0.26670797008890673,3562.0,3122.0,5443.0,3299.0,3633.0,1092.0,600.0,4552.0,1997.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,7,main_30_3,multi_hotspot_boundary,30,3,0.5555806797456408,0.031724179147767734,33.04285208391957,120,1.0,649.0798220704562,610199.9977354516,38.6840663397999,0.19168745488344335,3.0,3.0,0.0,0.0,521.8356155662053,229228.09525893696,35.04150574922414,0.2957156322639875,3617.0,3111.0,5260.0,2279.0,2547.0,578.0,600.0,4733.0,1936.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,8,main_30_3,multi_hotspot_boundary,30,3,0.5365017795207031,0.03595420288080538,34.51559566706419,118,1.0,632.967362894417,582358.581829665,42.32703480185272,0.18960783744548548,3.0,3.0,0.0,0.0,517.1616633876973,217826.53080120683,35.932075468558764,0.25834043511829086,3567.0,2942.0,5384.0,2360.0,2660.0,725.0,600.0,4737.0,2054.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,9,main_30_3,multi_hotspot_boundary,30,3,0.5683248187108454,0.030957351649424376,38.74017716688104,120,1.0,685.6506830298073,550065.6757152526,38.41544989422076,0.19666886127409777,3.0,3.0,0.0,0.0,517.1616633876973,223580.19573650247,34.53736237142759,0.3104559186102021,3646.0,3205.0,5363.0,2881.0,3235.0,955.0,600.0,4712.0,1899.0,0.0
main_30_3_multi_hotspot_boundary_id01,msd_ag_nsga2,10,main_30_3,multi_hotspot_boundary,30,3,0.5513979366123624,0.03940780615463438,43.01689195819199,119,1.0,682.1338585559438,572460.2821144894,40.1372786517651,0.25958745889285206,3.0,3.0,0.0,0.0,516.2929721164601,221514.5321739914,34.85216362960908,0.30417462947278345,3655.0,3294.0,5293.0,3282.0,3684.0,1115.0,600.0,4709.0,2109.0,0.0
