algorithm,scenario_id,group_name,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id01,mechanism_50_4,multi_hotspot_boundary,896283.6062862488,56680.0805647395,912259.9559859748,0.42597640093256484,0.02126066986174351,0.4261315825954933,743.6011676720647,43.204625073104296,768.497826937407,52.93249777615612,1.5879732389018606,53.27194412421949,0.5137102446372416,0.04793684569036205,0.4978458450721708,0.048594315960949507,0.01723336473153666,0.0492199855885646,1.0,0.0,1.0,0.0,0.0,0.0,868.0,0.0,868.0,6835.7,100.14194925204922,6876.5,3452.9,17.08478855590551,3451.0,0.5080938730255304,0.01023268363741983,0.5085566909902419,459451.9148230045,22427.780616202188,458706.0555950016,692.8727026274664,41.947893087261,713.0678393965476,37.91727268737199,0.8700028241487257,37.992413978948896,1969.6,596.763638302469,2167.5,7774.7,104.45865210694613,7761.5,1997.1,603.3841976717654,2196.0,134.6,80.11516710336439,112.0,4926.9,79.36806662632019,4935.0,5177.1,58.587455995289645,5179.5,139.4,0.9165151389911681,140.0,33.9691415457055,1.6348971768184424,34.15494510391727,3.6,0.48989794855663565,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.48989794855663565,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id02,mechanism_50_4,multi_hotspot_boundary,941017.1197277296,54695.41185978231,937841.158376201,0.42498843114736873,0.023440274807964557,0.4312945392596453,877.0882415195485,19.522198245574337,873.7647317987671,50.02158306064638,2.8714048122939815,50.18811165113256,0.5296494741780099,0.025863191558817864,0.5301773116086889,0.02944215396575035,0.009430522095671579,0.030037166029966658,1.0,0.0,1.0,0.6,1.0198039027185568,0.0,868.0,0.0,868.0,6704.1,238.2727218965696,6762.0,3461.4,15.480310074413884,3469.0,0.5068552453614885,0.010193240500984,0.5070741927339346,473205.34941078525,20212.8627191055,469376.2475592564,807.1830179099202,15.492471629828552,802.4596212401248,38.42622595418778,1.4186407571661233,38.088063004147465,2634.6,709.4313497442864,2818.0,7796.2,71.31872124484566,7800.5,2727.4,736.0504330546922,2919.0,239.2,84.32650828772647,227.5,4969.6,107.20652965188268,4963.0,5193.8,60.31218782302628,5183.5,138.9,0.9433981132056604,138.5,37.54840112901293,2.2570662065700158,38.14774954132736,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id03,mechanism_50_4,multi_hotspot_boundary,766747.4399062803,77053.70585069899,779932.0438675446,0.573818722945258,0.0443944289550018,0.5832292825581409,868.253462658103,19.481928803551593,867.9725593714489,40.43238150214292,3.843167132667477,40.740658171865874,0.5733035708089996,0.025789602552569214,0.5718631421548444,0.049935894891189235,0.013951697258187432,0.05231049654828029,1.0,0.0,1.0,1.2,2.181742422927143,0.0,868.0,0.0,868.0,6834.4,72.97013087558499,6852.5,3468.2,8.482924024179399,3471.5,0.6601645321762467,0.018883718942424063,0.6567394269631797,460744.10862942785,20686.116327174124,454266.44970105577,759.1607179015855,7.113443183654442,762.4602005087647,26.234439918473175,1.9511044684481496,26.091459674609304,2793.0,434.852388748182,2927.5,7804.7,45.60054824231832,7786.0,2844.1,439.96873752574743,2983.0,524.7,157.4649484806063,530.0,4989.0,76.96752561957543,4993.5,5195.0,57.8740010712928,5202.0,138.9,0.8306623862918076,139.0,37.56806072068866,2.895456630506595,38.4724740620004,4.0,0.0,4.0,16.179920447999997,20.630733981575663,0.0,7.006111069589648,8.933369863381701,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id04,mechanism_50_4,multi_hotspot_boundary,924627.7603228055,40456.39888915638,931632.7350579909,0.5165635610447121,0.020018511088197976,0.5214411262683103,832.6789720486291,22.66720815617057,828.7537947157996,38.28434457176632,1.804023479163437,37.95257607121491,0.6832053926756461,0.02011621592287014,0.6845302029438849,0.03078910639088316,0.008761585862651943,0.03207463069958991,1.0,0.0,1.0,0.3,0.45825756949558394,0.0,868.0,0.0,868.0,6743.8,89.83629556031349,6764.0,3446.2,29.945951312322673,3464.0,0.5940676227649984,0.02009135430975323,0.5956788344135884,460777.1821795266,15566.175343526227,459570.51368643576,761.4383164442228,5.6351567425994435,763.1171817839177,26.707389538507243,1.6129265774983073,26.142554678482252,3055.0,466.7581815030134,3168.5,7854.6,63.163597110994246,7853.5,3143.3,472.94990220952576,3270.5,213.8,93.25963757167406,242.0,5043.2,62.74998007967812,5033.5,5199.7,57.468339109460956,5208.0,139.5,0.6708203932499369,140.0,36.363898004288785,2.051053766781435,37.0571110623423,4.0,0.0,4.0,41.689909358,22.62730229368798,52.38722533000001,18.052260292749303,9.797909302721843,22.684333984779816,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id05,mechanism_50_4,multi_hotspot_boundary,798671.3153445648,93573.14183002702,781228.8048226959,0.4443566499418421,0.022951911556995788,0.4516073527820206,889.3084229467589,24.82939029390564,888.384281525035,47.40883267299797,2.8491455671297636,47.26828812485245,0.7240544501197081,0.022830686450654305,0.7195945304056748,0.032640909462220445,0.011107521255308913,0.03219260458547183,1.0,0.0,1.0,0.2,0.6000000000000001,0.0,868.0,0.0,868.0,6887.4,60.33108651433355,6899.0,3450.1,18.732058082335747,3452.5,0.49796952442543774,0.015854846210237722,0.49912230470766117,445632.11376670265,24311.48212948273,440778.3026488585,799.7210324070085,14.001116003771184,798.8985192371322,38.372806201849684,1.8498799797197885,38.437900606688316,2690.5,576.4424082247939,2682.0,7803.8,69.5194936690422,7815.5,2781.3,615.2345975317058,2736.0,286.4,123.59627826111917,273.0,5032.1,100.15932308077966,5024.0,5236.3,75.69022393942298,5213.5,138.4,1.7435595774162693,139.0,36.83788630848285,2.5123302781544345,36.54657818796113,4.0,0.0,4.0,12.728018221,28.031521795644075,0.0,5.511393559608608,12.138004990882477,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id06,mechanism_50_4,multi_hotspot_boundary,987983.2055108134,69043.89719435883,997727.2186636223,0.3571409666734269,0.01371890471123047,0.36030533918710017,844.7274787419763,27.91733883360791,847.8557751807614,54.41687764752707,1.223804196955425,54.47363058092975,0.7121097679103078,0.02883028206474637,0.7154614211534851,0.02673246730102522,0.009391343658604693,0.028818732197463257,1.0,0.0,1.0,3.4,6.726068688320096,0.5,868.0,0.0,868.0,6840.3,102.1577701401122,6882.5,3442.6,31.052214091751978,3453.5,0.40273368486970085,0.01867214331091916,0.4073732990682687,472262.108356591,21341.65775310634,471105.7746852301,778.277640021208,12.916159797196501,776.0991515732401,46.112957690110335,1.130757289151954,46.15458332800054,2679.1,484.3635927689033,2667.5,7796.2,75.32436524790634,7772.5,2727.9,487.1148632509585,2723.5,283.6,138.79423619156523,243.0,5042.3,91.86843854120957,5035.5,5221.5,72.36193750861014,5242.0,139.5,0.6708203932499369,140.0,38.01455834608059,1.7391705823172945,37.75079114595428,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id07,mechanism_50_4,multi_hotspot_boundary,895041.8251073707,48078.81534872691,907217.6046538958,0.5478549252656986,0.030372199846037652,0.5535676706178427,873.16456603798,22.955493421956085,878.1475020302399,40.34508682158086,3.543965191792727,40.042796955661785,0.6041378431497304,0.01252510019546722,0.6053236252439074,0.030372745858609253,0.004979673517179344,0.02830151026631509,1.0,0.0,1.0,2.3,6.9,0.0,868.0,0.0,868.0,6882.6,49.22032100667366,6905.0,3469.5,4.318564576337836,3472.0,0.6392333867348248,0.022763536695755485,0.6436182127116314,483687.1201822787,20541.905316683606,482497.0114268523,768.966414111648,0.9954867392877886,768.7729304440443,27.43163458945964,1.774231534016698,27.16835788706124,2716.0,690.4644813457098,3035.5,7859.5,55.65294241996554,7853.5,2776.5,700.9927603049834,3092.5,646.5,251.63197332612563,705.0,4977.6,71.79303587396204,4994.5,5173.1,55.86492638498685,5189.5,139.4,0.66332495807108,139.5,37.134641229198316,3.809624153691532,37.27201050054282,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id08,mechanism_50_4,multi_hotspot_boundary,972821.257188737,54312.93871845962,988933.0612746538,0.5939388256429752,0.04182686720119957,0.5927750587314282,830.206407571018,22.418876785845573,830.2588703085746,39.66360838717796,2.957322715928003,40.28739088988995,0.5843809287003113,0.01340233053144829,0.5857581028688243,0.033419504218617994,0.006593746668826022,0.033016282350853965,1.0,0.0,1.0,0.8,1.5362291495737217,0.0,868.0,0.0,868.0,6924.8,18.80319121851395,6930.5,3461.9,20.111936754077163,3471.5,0.6436110959866175,0.011722857178146882,0.6442428484648284,464442.5350515299,24389.730688138046,463462.5379283073,731.5426227963053,7.615515143557728,731.7069854843614,25.77032743756039,1.1718814053295197,25.755189337218162,3065.6,302.6797647679805,3152.0,7815.9,65.32449770185761,7826.0,3111.2,305.15497701987425,3198.5,876.1,119.38379286988666,911.5,4895.7,60.17316677722721,4883.5,5222.1,55.51837533645955,5233.0,139.0,1.0,139.0,38.77669838354923,2.928025747951164,40.06616039609071,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_remote_hotspot_id01,mechanism_50_4,remote_hotspot,995228.2936663448,85510.43355171438,994975.0572601567,0.3447330644877507,0.016086985992769077,0.34104365856456853,795.9926432603023,29.721605946443937,785.0659212184604,60.67448453242904,2.537078426512391,60.086039500164034,0.7493649982787121,0.024903123424798876,0.7536478134378991,0.028420056869947564,0.012353557242327668,0.027779308094730767,1.0,0.0,1.0,2.1,4.036087214122113,0.0,868.0,0.0,868.0,6423.3,383.5221114877212,6585.0,3255.1,118.4706292715625,3263.5,0.37193639023988745,0.018075145315167688,0.3719296475931908,458919.11139035755,19683.492180353758,459870.04236964515,748.1997310711783,6.99690389294173,748.0681874466852,54.6689408560258,1.2740215840901525,54.28363354656099,3036.7,604.53834452415,2935.0,7808.4,100.6610152939061,7819.0,3235.9,607.8948017543825,3165.5,830.6,396.3481298050995,694.0,4868.5,75.00566645260876,4834.5,5201.8,84.02951862292204,5175.5,139.1,0.8306623862918076,139.0,43.72351035398897,7.421248253630709,44.58143785386346,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_remote_hotspot_id02,mechanism_50_4,remote_hotspot,1175405.4523582747,220024.17961068926,1093125.1015332807,0.24177153779078128,0.015022667397953177,0.2429647223252584,865.2813787593954,38.65756064780816,854.6530201241377,63.69780478857736,1.7739964954326999,63.572962292749594,0.6576843839332878,0.02965173501616813,0.6421864297717046,0.039297108625216515,0.01556697759054202,0.04672417847427414,1.0,0.0,1.0,4.1,4.437341546466758,3.5,868.0,0.0,868.0,6296.7,401.36219303766023,6367.0,3221.8,116.71229583895605,3218.5,0.33144027703979767,0.01911053141625351,0.3228133137935114,507550.2620519964,16382.220859638657,510999.9507292744,783.3193226268185,10.861149936772245,780.9551034455094,51.287208086217774,1.6192154782752788,51.87555350956217,4014.4,550.8851422937453,4168.0,7797.3,94.57700566205298,7824.5,4285.9,574.1674755678869,4447.0,1071.8,362.64522608191055,1026.5,4990.0,43.616510635308735,4990.5,5171.4,43.863880357305376,5168.5,138.4,1.5620499351813308,138.0,47.69494711258449,11.423612050338543,48.209844646044075,4.3,0.45825756949558405,4.0,24.4839603,37.81510224913681,0.0,10.601865802524832,16.374419597229267,0.0,4.0,0.0,4.0,10
