algorithm,scenario_id,group_name,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id01,mechanism_50_4,multi_hotspot_boundary,889570.5944974299,93166.2087412375,859284.5354262803,0.47201402149903177,0.025374782974471047,0.4694591191279225,737.2572805020781,49.19737455149591,755.9120329404128,48.790113954085186,2.549540673469289,48.79639826306068,0.5648530611135547,0.06477801975614697,0.5372566394045539,0.06661195371104223,0.037017969069547005,0.07592084504917673,1.0,0.0,1.0,1.5,3.8794329482541645,0.0,868.0,0.0,868.0,6878.2,38.94817068874994,6881.0,3454.8,34.83044645134483,3470.5,0.5529972847773819,0.006944738753643295,0.553619073110758,469518.9630236638,21786.756429680274,462894.3504613667,672.9122109067773,41.27820004188797,686.9713452094438,34.430629686004835,0.7747506051053001,34.41236308796348,1970.7,519.6822202076958,1955.5,7817.6,52.406488147938326,7809.5,2015.6,537.1471306820879,1982.5,0.1,0.30000000000000004,0.0,4972.7,114.59410979627182,4990.0,5208.2,87.73459978822494,5248.0,139.5,0.5,139.5,31.92030378349591,1.5117145129702134,32.134803146123886,3.6,0.48989794855663565,4.0,7.085519991999999,21.256559976,0.0,3.068120156047256,9.204360468141767,0.0,3.6,0.48989794855663565,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id02,mechanism_50_4,multi_hotspot_boundary,915177.3207685988,66067.0306674236,928811.5023606534,0.4789704626101859,0.022953771662256546,0.4782252165952631,876.6630601260558,16.558496149677904,877.1773546783922,47.45874375465688,3.372645884205466,47.573912370491,0.6052453611083114,0.02893010372847635,0.5968755922896218,0.03194193311999475,0.014226653739260246,0.032974295718277286,1.0,0.0,1.0,0.7,2.1,0.0,868.0,0.0,868.0,6633.0,247.16836367140516,6707.5,3461.4,12.523577763562615,3464.0,0.5468919224399655,0.011179861721461064,0.5458709065218539,467386.20047201344,20754.074934032207,462778.5083317157,807.2887325972248,12.52291618913312,811.5630855098862,34.48731941901952,1.1633617737998923,33.96836962236567,2210.5,670.8526291220747,2002.5,7799.4,59.50999915980506,7798.0,2285.9,683.9271086892228,2078.0,1.9,1.8138357147217055,1.5,5052.6,89.27620063600376,5074.0,5241.7,67.56041740546011,5261.0,139.2,0.8717797887081347,139.5,33.04332426239271,2.6760610264008586,33.9444593959488,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id03,mechanism_50_4,multi_hotspot_boundary,805207.1602331569,28994.374971769907,812443.115846402,0.6082038194733159,0.019274818928213967,0.6049531298275657,855.565343690768,36.461118915630585,850.0170278144356,35.19370207384858,1.6459244448538757,35.69748385840231,0.6206430418859723,0.029290583446670588,0.6208922973753439,0.04228155881293099,0.016721925589863924,0.04050633294151468,1.0,0.0,1.0,0.5,1.5,0.0,868.0,0.0,868.0,6760.4,142.24218783469271,6762.5,3467.6,11.884443613396463,3472.0,0.6898276495842228,0.02050795547707076,0.6906709663329907,441845.171145247,24446.992499330987,435991.42118007224,754.176260961481,7.686324025454379,754.4077292162957,22.71745376944395,1.123522905653905,22.927177812588262,2673.6,366.5346368353201,2758.5,7811.4,64.42235636795661,7799.5,2728.9,373.78455024251605,2821.5,7.5,5.5362442142665635,5.5,4954.1,95.51486795258631,4981.5,5199.7,68.97977964592232,5173.5,139.1,0.7000000000000001,139.0,32.337062408425844,1.2927673905335206,32.68613422953058,4.0,0.0,4.0,17.239576631,22.440702669367386,5.3540830200000045,7.464955656467275,9.71710929522271,2.3183859546454553,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id04,mechanism_50_4,multi_hotspot_boundary,897988.7275249321,45675.097618169806,898900.4623681771,0.5554920055036404,0.03672361717793771,0.5634381369166577,814.0681752050679,60.4664544942727,836.251030720593,36.03987615628571,2.1585411464083335,35.63637925275535,0.5804772633504027,0.05532588175175103,0.558222315874528,0.053453865545759816,0.01729503518650033,0.05718560195615045,1.0,0.0,1.0,0.6,1.2806248474865698,0.0,868.0,0.0,868.0,6771.3,81.58927625613552,6784.5,3463.6,12.650691680694775,3470.5,0.6345380080121121,0.013023550295883986,0.6354364118708454,466041.98205711524,12247.976090781674,465387.366401752,743.195514017656,37.84149244760929,759.0796426563326,23.976413466588784,1.104237409027367,23.71606929602204,3037.4,317.13378880213946,3153.0,7759.2,66.06935749649757,7766.5,3126.3,308.48923806188117,3226.0,1.3,1.1874342087037917,1.0,5057.6,100.18802323631303,5073.5,5197.5,80.30099625782982,5214.5,138.8,1.2489995996796797,139.0,33.487731874990274,2.484182058872156,34.36965791648254,3.8,0.39999999999999997,4.0,34.869274315999995,24.744535061370893,42.22321870500001,15.098838684592128,10.714697983990963,18.283190014038148,3.8,0.39999999999999997,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id05,mechanism_50_4,multi_hotspot_boundary,793645.7926018883,70621.17815559857,792333.3447344317,0.4864608774996932,0.028298871846224205,0.49780783414719765,870.0395851624602,24.541351474126248,868.5180518345983,45.22438327814368,2.79653726725497,44.23277523071752,0.6964701747163788,0.023606320300473268,0.70099034226648,0.033522273352657096,0.011501454829054143,0.031663254375396944,1.0,0.0,1.0,3.5,4.201190307520001,1.5,868.0,0.0,868.0,6815.4,134.75251389120726,6871.0,3441.6,56.14837486517308,3461.5,0.5437826345165873,0.008178832170107843,0.5430013863707979,448754.0495814731,19931.16539393785,449308.127755529,784.4780706544086,29.973796217653977,789.7251924919286,34.620127385954454,1.259224921311551,34.93520558632892,2582.0,741.2872587600573,2428.5,7751.5,85.09200902552483,7757.0,2651.1,753.8747177084532,2499.0,7.6,6.959885056522126,5.5,4995.6,61.431587965801434,4980.0,5196.9,48.36207191591361,5182.0,138.8,0.8717797887081347,139.0,33.57806116689462,3.2895688693929768,33.08820239594206,4.0,0.0,4.0,12.109813784000002,16.616811459688634,4.72468293,5.243703186021482,7.1952904269933695,2.0458477211033474,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id06,mechanism_50_4,multi_hotspot_boundary,1082026.4452443034,66005.39008203367,1062191.1034508743,0.3882192100254309,0.01693747198762135,0.3855118282041071,847.0582818388582,25.239592532268677,846.6691557099917,50.988286286444,2.085416775379915,51.067760058742884,0.6943324260324124,0.017665891988478292,0.702009201936169,0.02494335444968422,0.009121770411764868,0.023202249691010625,1.0,0.0,1.0,2.4,5.660388679233963,0.0,868.0,0.0,868.0,6874.4,54.998545435311286,6883.0,3460.2,17.713271860387625,3465.5,0.4409928588024804,0.013844016888526635,0.43748563329486323,480135.70350143325,15382.681822302047,487104.91159131494,785.2923359380063,6.914448334576126,785.2168408333607,41.339023762600796,1.0016623072980109,41.61998783955328,2465.3,718.9937482342945,2626.5,7768.6,106.04074688533649,7756.0,2503.3,725.919837172122,2666.5,2.1,1.6401219466856727,2.0,5018.5,57.24552384248047,5028.5,5191.9,57.93867447569025,5197.5,139.3,0.7810249675906654,139.5,34.592289166525006,3.2641372886173565,34.75242606212851,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id07,mechanism_50_4,multi_hotspot_boundary,893410.0010201086,53868.30803345283,897970.7409456691,0.615706528391098,0.013428472364444785,0.6190763053926589,855.0723461594205,27.163930983470646,853.7502638051396,35.42573647287541,3.153678901031018,34.13083425435952,0.6176812874081026,0.01743375007898472,0.6205889070499494,0.02901990649354295,0.006175871835493867,0.029438500328653337,1.0,0.0,1.0,0.1,0.30000000000000004,0.0,868.0,0.0,868.0,6846.0,48.53658414021325,6840.5,3463.5,13.683932183404009,3470.5,0.6660977660767718,0.016980143690801194,0.6653155557020647,462557.31662104104,24741.731712635734,467873.2594900561,766.9370598278471,2.6065464586218763,767.9172986265712,24.600583326234936,1.1360153619698214,24.437618356225627,2003.6,635.1311990447329,1917.0,7794.2,61.762124315797294,7796.0,2062.5,641.1203085225112,1983.0,15.5,20.155644370746373,9.0,4978.5,85.15074867551077,4963.5,5202.0,68.6818753384035,5207.0,139.5,0.5,139.5,31.091271866601893,2.2358501805275504,31.154593500075862,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_multi_hotspot_boundary_id08,mechanism_50_4,multi_hotspot_boundary,940102.7640605144,39525.443282639586,939386.3103568754,0.6444564409775195,0.017100308513028472,0.6474341047189176,824.3660473169214,15.995826693478335,824.433477088425,36.344783990551576,1.5976923170057937,36.53470009392556,0.6194588399706595,0.016389389596604596,0.6199480392251491,0.027739324192951394,0.00584824563376149,0.02838407923715197,1.0,0.0,1.0,0.6,1.0198039027185568,0.0,868.0,0.0,868.0,6885.8,86.28997624289858,6915.5,3460.5,18.527007313648905,3470.5,0.6873928189487997,0.016145555924647524,0.6862276571663373,468738.4954958726,14153.833421644884,469651.81779169105,733.6782993767061,7.114625964253023,734.7737622542186,22.335181990116062,0.9515602247790678,22.064076794011385,2787.0,444.87683688859323,2976.0,7758.4,42.47399204218977,7776.5,2847.5,450.25664903474774,3032.5,14.1,7.354590403278759,13.0,4881.4,121.57812303206528,4820.5,5214.3,67.47747772405249,5201.5,139.7,0.45825756949558405,140.0,31.533340237336233,2.114224279165693,31.887155646109022,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_remote_hotspot_id01,mechanism_50_4,remote_hotspot,1082491.3711294602,102509.07626689732,1062706.1686865734,0.3865650070357649,0.014422748467605986,0.3858592061602981,790.5574258844612,20.138541517713985,786.7355509255661,54.978436391099635,1.7661127406913155,55.447869803333155,0.76925304312245,0.012441886261297592,0.7647812513189707,0.02117382054481149,0.006299797034705014,0.022200777313228857,1.0,0.0,1.0,3.2,4.6000000000000005,1.5,868.0,0.0,868.0,6553.6,429.2482265542864,6673.5,3375.2,74.42956401860755,3402.0,0.4172632016674287,0.010914756573288217,0.4212318127172975,459866.9280965089,28178.926845250535,455714.2522438724,751.0011841436642,6.607873266487308,749.5770326613692,48.69988387076269,0.9688135383939627,48.864670482890574,3411.4,502.0546185426442,3389.5,7847.7,72.27731317640412,7831.0,3660.1,531.4394509255029,3708.0,78.6,44.495393019952076,62.5,4914.3,86.60028868312162,4910.5,5211.4,58.74895743755799,5199.5,139.4,1.0198039027185568,140.0,37.198244466423056,5.092712812838386,38.75286914547905,4.0,0.0,4.0,0.2850579720000013,0.8551739160000039,0.0,0.12343372265163718,0.3703011679549116,0.0,4.0,0.0,4.0,10
msd_ag_nsga2,mechanism_50_4_remote_hotspot_id02,mechanism_50_4,remote_hotspot,1139140.1356494946,118858.45831046309,1120518.884940317,0.27798625524022214,0.02305201067698334,0.2776945855976224,842.0160855642982,45.30187204391326,839.5040595688761,60.82002841113789,1.8332656105965583,61.24975739583877,0.6863937233847173,0.019512813991765264,0.6869047767610363,0.0306124777424594,0.012688594590774253,0.029282939197275155,1.0,0.0,1.0,11.1,12.833160171991933,6.0,868.0,0.0,868.0,6333.4,287.67662400688727,6242.0,3338.4,83.27208415789772,3343.5,0.3749673447730496,0.02599449270529493,0.37255202389665465,520572.08559250657,35945.90386863018,523965.95598351106,781.2111857084279,6.824507519913085,780.3680345059038,46.19160321893703,1.3083456284895114,46.36730835206076,3841.0,601.1989687283237,3887.0,7807.0,63.83729317569785,7804.5,4153.2,611.4847177158232,4218.5,40.0,16.540858502508268,36.0,4969.3,88.96409388062129,5008.0,5174.6,83.11101010094872,5180.0,139.3,0.7810249675906654,139.5,38.68313797521405,5.684601739137017,40.840571250533685,4.1,0.3,4.0,7.6529313430000006,22.958794028999996,0.0,3.3138164782280812,9.941449434684243,0.0,4.0,0.0,4.0,10
