scenario_id,algorithm,run_id,group_name,scenario_type,n,uav_count,HV,IGD+,runtime_sec,n_solutions,feasible_rate,C,A,G,AS,total_sorties,used_uavs,uav_load_std,uav_load_range,min_C,min_A,min_G,max_AS,mutation_cfm_attempts,mutation_cfm_accepts,mutation_bbr_attempts,mutation_bbr_accepts,mutation_bbr_overload_triggers,mutation_bbr_imbalance_triggers,ls_calls,ls_structure_moves,ls_time_moves,ls_boundary_balance_moves
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,1,mechanism_50_4,multi_hotspot_boundary,50,4,0.4807003739076317,0.11963168511335386,33.27518124994822,140,1.0,775.7474084559581,1076804.3705658498,43.76502881042813,0.4771791722827885,4.0,4.0,0.0,0.0,716.4120722656445,526713.4110750178,34.10257019339078,0.5457817246947524,5262.0,4950.0,7804.0,2308.0,0.0,2338.0,868.0,6903.0,3472.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,2,mechanism_50_4,multi_hotspot_boundary,50,4,0.5134169533067007,0.09815496973414149,32.515784334158525,139,1.0,779.9370673815724,846557.8657424917,50.61650684625661,0.48976781119994134,4.0,4.0,0.0,0.0,695.8793132322918,466229.88693777437,35.66710597560837,0.5551149118738667,5280.0,5051.0,7805.0,2690.0,0.0,2724.0,868.0,6876.0,3472.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,3,mechanism_50_4,multi_hotspot_boundary,50,4,0.6084053344804521,0.036789341250217,33.54399308306165,139,1.0,689.6877510198553,815071.1039583181,51.599673731925535,0.44339313599419256,3.0,3.0,0.0,0.0,650.6040963061491,458333.92279140686,33.94663756977617,0.5638796163504329,5248.0,5030.0,7903.0,2004.0,0.0,2032.0,868.0,6886.0,3470.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,4,mechanism_50_4,multi_hotspot_boundary,50,4,0.6468657636107356,0.016813835880642867,30.65307658398524,140,1.0,674.3944490921868,872011.205110069,47.47360911505117,0.4377505261848346,3.0,3.0,0.0,0.0,627.2266457573108,455797.8778907429,33.827463167075244,0.5510396804832672,5260.0,5123.0,7800.0,1421.0,1.0,1502.0,868.0,6932.0,3472.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,5,mechanism_50_4,multi_hotspot_boundary,50,4,0.5178375554066845,0.09565808315513684,31.753821958089247,139,1.0,775.8209963514153,945796.7198630032,47.631490495308555,0.49268911967736195,4.0,4.0,0.0,0.0,702.4722739585748,467722.0861562261,35.54381950857468,0.557407550957911,5248.0,4912.0,7727.0,1907.0,0.0,1933.0,868.0,6909.0,3466.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,6,mechanism_50_4,multi_hotspot_boundary,50,4,0.6270945690324095,0.033488211636831605,33.062456040875986,139,1.0,692.8098457575409,756385.6464479158,51.965521639767836,0.4441432772130838,3.0,3.0,0.0,0.0,622.8611880848149,459558.81398495904,32.92580167706743,0.5465246248041595,5052.0,4885.0,7860.0,2300.0,0.0,2359.0,868.0,6819.0,3354.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,7,mechanism_50_4,multi_hotspot_boundary,50,4,0.6741783918404143,0.012044544220414902,33.895233042072505,140,1.0,664.8241585129731,821843.8611143093,49.96130603081281,0.4594458469499957,3.0,3.0,0.0,0.0,603.1191191435671,447456.0619177769,34.92191409312626,0.5402410673048701,5232.0,5112.0,7879.0,2681.0,0.0,2823.0,868.0,6859.0,3472.0,2.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,8,mechanism_50_4,multi_hotspot_boundary,50,4,0.553557981140584,0.06579019932836386,29.346070083789527,139,1.0,736.0766574248676,990546.1817223915,47.02274080124015,0.4973799707443842,4.0,4.0,0.0,0.0,678.0633771865959,483785.5518109191,34.47844444531982,0.5521232343476492,5312.0,5064.0,7745.0,960.0,0.0,976.0,868.0,6919.0,3471.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,9,mechanism_50_4,multi_hotspot_boundary,50,4,0.5209552976685239,0.08605149076998962,29.88542529195547,140,1.0,797.1654395769957,949827.1654133945,46.60604229242071,0.5166522887706785,4.0,4.0,0.0,0.0,715.0391433316418,477323.54364807723,34.34628173060713,0.5609621792095141,5069.0,4804.0,7839.0,1719.0,0.0,1735.0,868.0,6872.0,3457.0,0.0
mechanism_50_4_multi_hotspot_boundary_id01,msd_ag_nsga2,10,mechanism_50_4,multi_hotspot_boundary,50,4,0.5055183907414116,0.10169717602133027,31.271996167022735,140,1.0,786.1090314474152,820861.8250365569,51.25921977764037,0.46173906597305653,4.0,4.0,30.68120156047256,70.85519991999999,717.4448798011836,452268.47402373736,34.54625849950246,0.556898257747395,5119.0,4796.0,7814.0,1717.0,0.0,1734.0,868.0,6807.0,3442.0,13.0
