algorithm,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,multi_hotspot_boundary,902141.1007438668,103179.7470685417,896169.959273797,0.5311904207474895,0.08632454044154898,0.5168958282787901,835.0112650002036,54.718494929723235,843.0189729923815,41.93320324586138,6.8375444357623225,41.264950960643745,0.6248951819482244,0.05744805535427763,0.6254192735188422,0.03868927120982043,0.02214850127646585,0.03191325945928836,1.0,0.0,1.0,1.2375,3.2335883705258466,0.0,868.0,0.0,868.0,6808.0625,146.46239651784344,6860.0,3459.15,27.64330841270632,3470.0,0.5953151178947902,0.08376832902611077,0.5879324677123532,463122.2352372324,22769.2983062324,465387.366401752,755.9948105350135,45.19919234043373,764.6934328698989,29.813341600745417,6.854280565579475,29.576504680716837,2466.2625,673.9166258475524,2612.5,7782.5375,73.88740483837553,7787.5,2527.6375,685.040131009673,2683.0,6.2625,9.974647550164367,3.0,4988.875,107.34400018165897,5002.0,5206.525,70.87841261625432,5212.0,139.2375,0.8402938474129156,139.0,32.69792309583281,2.692876637444188,32.886301916558295,3.925,0.26339134382131846,4.0,8.913023090375,19.099157537384972,0.0,3.859452210391018,8.270177809128212,0.0,3.925,0.26339134382131846,4.0,80
msd_ag_nsga2,remote_hotspot,1337489.3233228414,302477.0011492443,1237807.8297518853,0.26461239352652377,0.05829475088140894,0.25606992215052216,936.2774048818446,93.36732749550015,942.3193295177645,62.40240567051039,4.411292974017989,61.955877303013864,0.6627777821507992,0.0544221982573687,0.6602170765128276,0.028242955637798727,0.01142863738397901,0.028114808056794456,1.0,0.0,1.0,7.1375,11.036013489933763,2.0,868.0,0.0,868.0,6522.425,330.6538134892746,6617.5,3291.4375,123.54117165443267,3308.5,0.38867180771531473,0.03243063948727869,0.3821503122217944,502496.34843177407,46343.19927123961,493360.70734817575,818.8126205405244,41.27275616820018,827.2764459066591,47.298945203718375,3.7176305790703816,47.66874383543413,4302.05,616.2398863267454,4423.5,7804.225,70.86906500723711,7813.5,4892.9375,762.4839071047664,5080.5,102.3375,90.18341640096587,76.0,4985.8,101.12126383703875,5003.5,5184.9125,69.68916589937061,5184.5,139.1625,1.5284285230261832,140.0,40.791172309403194,7.020438131023681,43.561757270945236,4.5,0.5244044240850758,4.0,48.842558338125,52.36002095356708,16.706128925,21.171099102851496,22.692081858286784,7.233966023974009,4.0,0.0,4.0,80
