algorithm,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,multi_hotspot_boundary,884514.1141914768,106548.34878876813,905818.3472092538,0.41554442958909127,0.09362691374411604,0.40152785030746874,847.9233934454863,48.97260360427711,853.3985016485864,50.88691126468003,6.844949889793479,51.026987652010824,0.6151580021020535,0.08437334042736426,0.5897162699271012,0.04057544351604141,0.020626084843236248,0.034797205293524244,1.0,0.0,1.0,1.75,4.317117093616989,0.0,868.0,0.0,868.0,6774.775,207.13769423984616,6850.0,3377.7125,113.23340869085413,3421.0,0.49145630209755486,0.09928393769517647,0.48633272324924937,459564.3725814574,24977.420347161908,460779.2773360242,756.8281080864033,41.60218899440634,764.754963412499,38.96990247186614,8.461349943086105,38.714284872495035,2667.3125,661.8307864127734,2794.5,7787.9875,79.85745014555623,7777.5,2732.9,680.3139091625277,2863.0,368.9625,251.3052150150291,290.0,4991.15,93.54238344194572,4999.5,5198.175,62.176316833662646,5195.5,139.075,1.385415100249741,139.0,37.9493417010206,3.0629042271700233,38.40434470796026,3.9625,0.18998355191963334,4.0,12.305486120000001,20.092596632597278,0.0,5.358872976521127,8.781636866379207,0.0,3.95,0.21794494717703364,4.0,80
msd_ag_nsga2,remote_hotspot,1285125.4863562845,377434.60842407064,1122680.1142764443,0.1813468929483138,0.04411736773676389,0.1784138048834506,963.5933745507812,111.30041028640152,953.204551615948,69.97552949932019,3.048744781692743,69.66144804863355,0.6646444347693,0.06218282839894994,0.6645617637760142,0.03387307649319195,0.016389664781388986,0.02931685968884874,1.0,0.0,1.0,7.95,14.922214983037872,3.0,868.0,0.0,868.0,6510.075,297.71084020404766,6580.5,2856.575,232.57508330644538,2847.0,0.2767492836892549,0.03501577906725887,0.270090772502632,498425.8533810148,46613.26237611869,496951.09422099893,819.3886993534292,43.10993249758113,825.0525443583919,59.15915806328744,5.032879496170104,59.02159231521206,4292.325,739.5082280644347,4403.0,7789.6,75.0868830089517,7798.5,4720.7875,820.1241780021792,4848.5,1662.825,770.2044172653127,1550.5,4977.8125,110.75537162481105,4983.0,5177.5125,59.74319914224547,5170.0,138.4875,1.5165235738358966,139.0,53.984295919816944,13.264364338810582,53.45859981304966,4.5875,0.6650892797211514,4.0,48.669639035,48.87187495580666,35.721851490000006,21.247083013841966,21.35973024828398,15.468015430277504,4.0,0.0,4.0,80
