algorithm,scenario_id,group_name,scenario_type,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id01,main_30_3,multi_hotspot_boundary,96484.68858729354,7458.27207812002,94215.39586022717,1.0,0.0,1.0,527.2286928055845,2.6117517552209626,526.8496241255194,0.0,0.0,0.0,0.8659902914109303,0.016652659298724722,0.866601082430253,0.023347380350224555,0.01114685867217034,0.022918853112033333,1.0,0.0,1.0,347.1,290.40401168027967,219.0,600.0,0.0,600.0,1094.0,395.4799615656905,1065.0,0.0,0.0,0.0,1.0,0.0,1.0,88314.72358953359,123.67019488208946,88297.7372777119,514.641182232042,2.413512971620881,514.0852831005184,0.0,0.0,0.0,1570.8,357.33172263318573,1432.5,5526.7,89.6404484593869,5521.0,1654.9,360.25892077782055,1530.0,2.0,1.8439088914585775,2.0,1197.4,307.6921188460959,1124.0,3655.0,46.08687448721165,3649.0,13.0,2.898275349237888,12.5,14.835984295699745,1.002897820483492,14.848764270544052,3.0,0.0,3.0,28.273506492000006,1.6275274245964175,28.23624828500001,11.852236573703996,0.73530258791393,11.900841999166246,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id02,main_30_3,multi_hotspot_boundary,84539.37493537158,6822.862209815746,81653.9742461014,1.0,0.0,1.0,523.672256452912,3.0495210804736415,525.0705835476923,0.0,0.0,0.0,0.9265840159074425,0.02413673564304474,0.9156964150742174,0.04709039461398322,0.025971258227830012,0.05857809224481908,1.0,0.0,1.0,0.7,1.004987562112089,0.0,600.0,0.0,600.0,532.6,166.34494281462239,574.0,0.0,0.0,0.0,1.0,0.0,1.0,76044.22664017526,101.55136203676813,75993.4509591569,517.901651720935,0.8221257800062208,517.7111390793245,0.0,0.0,0.0,1935.6,574.9229861468405,1983.0,5610.1,125.13149084063531,5608.0,2151.7,548.8105410795241,2223.5,1.4,1.2806248474865698,1.0,951.2,329.0868578354353,986.5,3773.1,112.0129010426924,3790.0,8.0,1.8439088914585775,8.0,13.631345049920492,0.7360421599142168,13.450199270970188,3.0,0.0,3.0,38.401668414,4.739715197980023,35.87209580000001,16.59279677524862,2.706900286389166,15.024627889262922,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id03,main_30_3,multi_hotspot_boundary,86441.57221423139,2228.740775749395,85890.7099355745,1.0,0.0,1.0,511.532549446724,9.554263620235623,507.88767618044227,0.0,0.0,0.0,0.9132907898730324,0.02468520860145851,0.9169570086222282,0.019761595347560546,0.017627059101294612,0.015459049048565203,1.0,0.0,1.0,43.1,38.72583117248744,28.5,600.0,0.0,600.0,466.7,102.78720737523712,491.5,0.0,0.0,0.0,1.0,0.0,1.0,83151.98595364891,1091.5418939256947,82573.99087389382,501.2893256744618,3.5381412403773926,500.0646222091281,0.0,0.0,0.0,652.9,194.6075281174909,641.0,5458.6,74.99893332574804,5455.5,719.9,217.91853982623874,688.5,1.0,1.0,1.0,630.7,118.61875905606162,626.5,3656.3,45.48856999291141,3659.5,13.3,5.197114584074513,13.5,12.324466699990444,0.32637576361347603,12.334779520984739,3.0,0.0,3.0,24.431251985,2.024763228203004,23.98773957000001,10.49926728308075,0.9432266828403801,10.2423805124353,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id04,main_30_3,multi_hotspot_boundary,127264.52902137183,6035.429707139857,127774.35671201437,1.0,0.0,1.0,566.632110305192,7.430228904537729,563.9307468339274,0.0,0.0,0.0,0.5888175705709175,0.02134494200602926,0.5890791904871873,0.03089093840322884,0.013673537087762205,0.032241483360839776,1.0,0.0,1.0,0.0,0.0,0.0,600.0,0.0,600.0,584.6,233.77818546648018,502.5,0.0,0.0,0.0,1.0,0.0,1.0,117170.8686891287,2964.1721120124785,115902.67814853745,551.3844165507583,21.959301315079678,558.4542290740342,0.0,0.0,0.0,2579.3,436.2020288811138,2803.5,5554.1,106.57715515062316,5547.0,3137.1,473.3614792101275,3306.5,7.7,3.7960505792204615,6.5,2076.6,292.2568048822816,2167.0,3710.3,86.9299142988189,3701.5,12.7,4.220189569201839,12.0,15.722017616569065,0.6673083628801952,15.607884103897959,3.0,0.0,3.0,55.824583593,4.510007769849804,55.5953205,24.869580347991526,2.676007324136523,24.508022663612827,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id05,main_30_3,multi_hotspot_boundary,109275.71431263455,2984.160238261311,109302.76978963346,1.0,0.0,1.0,545.2554622716627,7.235007109078663,545.9462828812188,0.0,0.0,0.0,0.799934641465571,0.03399813118006656,0.796729689462465,0.06130824805163265,0.026249142536365136,0.061835836347674575,1.0,0.0,1.0,8.3,10.640018796975877,1.0,600.0,0.0,600.0,517.8,410.69010214515765,483.0,0.0,0.0,0.0,1.0,0.0,1.0,100786.13306565245,3058.1565282876786,100240.90856584284,534.1864200879988,5.485294795222307,535.8469182227434,0.0,0.0,0.0,2613.8,383.011435860602,2703.0,5617.9,92.70107874237495,5593.0,4141.9,905.3233068909692,4010.5,5.0,2.6076809620810595,4.0,1799.1,155.75201443320083,1799.5,3729.6,80.04398790665043,3703.0,10.3,5.0803543183522155,10.0,15.879683666909113,0.6882564798379032,15.927548166946508,3.0,0.0,3.0,84.24044091199998,4.504509948744566,85.81991561000001,37.8643223940121,1.5480953828763997,38.27132669143087,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id06,main_30_3,multi_hotspot_boundary,81682.86238900213,207.1527453394769,81764.35628253802,1.0,0.0,1.0,511.68940996293276,0.731030972521537,511.09685313562875,0.0,0.0,0.0,0.9347462795931178,0.009492836791049751,0.9359375014189026,0.014843501697017814,0.008482272386974412,0.01429055588589697,1.0,0.0,1.0,183.8,86.60461881447202,194.0,600.0,0.0,600.0,324.8,79.70420315140225,313.0,0.0,0.0,0.0,1.0,0.0,1.0,79283.22740647817,217.4206782457595,79209.61762051703,507.6019153457504,1.0904928058071859,507.72953366351,0.0,0.0,0.0,1365.2,473.485332402177,1190.0,5559.7,92.73408219203984,5539.0,1482.2,494.2407915176569,1320.0,0.6,0.66332495807108,0.5,662.3,355.8440810242598,499.5,3707.9,78.8738866799399,3699.0,11.0,4.47213595499958,10.0,13.354966591787525,0.5872721449856733,13.062284958432429,3.0,0.0,3.0,39.72795013199999,0.9393835859309104,39.78352312,16.25691409784941,0.3799075946315504,16.269738210583082,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id07,main_30_3,multi_hotspot_boundary,72315.27057410243,959.8583641538789,72642.22226951971,1.0,0.0,1.0,450.7525236643393,2.7041120451703065,450.29370274234293,0.0,0.0,0.0,0.8388386402243457,0.04328410103357741,0.8548033089823124,0.041923681953746274,0.02086468480301362,0.031170137633846653,1.0,0.0,1.0,87.1,130.10722501075793,8.5,600.0,0.0,600.0,650.8,256.6436439890924,637.0,0.0,0.0,0.0,1.0,0.0,1.0,67989.24870646597,1245.0934001157314,67531.72719821802,440.7439963175108,1.704861830418925,440.02503275021553,0.0,0.0,0.0,1173.6,319.9584973086353,1141.5,5461.8,89.79955456459682,5478.5,1215.2,330.8769559821294,1183.0,0.3,0.6403124237432849,0.0,618.9,201.12953537459387,596.0,3666.0,49.8998997994986,3668.5,14.1,4.109744517606903,13.0,12.809271712438203,0.4738555691891356,12.915708479005843,3.0,0.0,3.0,10.733236441,6.761497175737775,6.816385220000001,4.587183596013349,2.8951442362861157,2.8656410952261817,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_multi_hotspot_boundary_id08,main_30_3,multi_hotspot_boundary,86220.4198738088,1571.388835237034,87127.23441720985,1.0,0.0,1.0,492.1621116182788,6.281679885190234,490.26107240218255,0.0,0.0,0.0,0.898807351830688,0.024221162976993577,0.9061847673527996,0.0215962275773774,0.011066723221817487,0.019046378179060026,1.0,0.0,1.0,59.9,30.38897826515396,56.0,600.0,0.0,600.0,429.6,270.9594803656075,355.0,0.0,0.0,0.0,1.0,0.0,1.0,80924.54846497593,992.3151880839685,81217.57488418775,487.5907068791653,2.0115893540658023,487.9500767532505,0.0,0.0,0.0,2209.1,337.7559621975606,2219.0,5529.7,130.5281961876437,5495.5,3433.4,545.4345423604926,3598.0,0.5,0.806225774829855,0.0,1049.2,199.81031004430176,1037.0,3693.8,83.94974687275716,3679.0,9.8,1.9899748742132397,10.5,14.870882720849476,0.3243368188865479,14.878084875410423,3.0,0.0,3.0,52.12972164,7.953056781915109,56.71543959,23.257907152415346,4.134795673487789,25.79402526799401,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_remote_hotspot_id01,main_30_3,remote_hotspot,133513.350253377,1376.2427522386884,133504.81215780947,1.0,0.0,1.0,616.4425244578727,1.282147486385106,616.2596177639005,0.0,0.0,0.0,0.9448829314192692,0.025408462653275083,0.9502456385149896,0.02156847239153271,0.021419867807421836,0.019663329517727937,1.0,0.0,1.0,12.8,15.269577597301113,7.5,600.0,0.0,600.0,232.9,194.51244176144618,172.5,0.0,0.0,0.0,1.0,0.0,1.0,129342.69191998409,432.5190299493532,129395.27762284238,614.5851839492886,1.216526738734687,614.7056755306248,0.0,0.0,0.0,2323.1,359.6574620385347,2265.0,5528.1,95.8712157010643,5505.5,2654.7,304.8127457964972,2742.0,33.3,8.706893820416097,34.0,2602.6,125.58917150773787,2608.5,3676.3,68.98702776609527,3656.0,9.3,3.8223029707232783,8.5,15.860050837579184,0.26884539037174243,15.847239916562103,3.0,0.0,3.0,39.370997261999996,1.1668152761604185,39.889203945000006,16.601275491934235,0.35559934403328447,16.676237143999213,3.0,0.0,3.0,10
msd_ag_nsga2,main_30_3_remote_hotspot_id02,main_30_3,remote_hotspot,143781.02137318955,12251.285044246983,141771.93345167657,1.0,0.0,1.0,569.5387201255327,12.683463362264298,573.0139230045611,0.0,0.0,0.0,0.3486764675610975,0.07622118352448047,0.31736974239915594,0.07298364044230002,0.026593967767376946,0.07861969834674559,1.0,0.0,1.0,3.3,6.419501538281613,1.0,600.0,0.0,600.0,216.9,241.26933083174913,125.5,0.0,0.0,0.0,1.0,0.0,1.0,129698.38278185242,2138.4301386718575,129706.49669863908,544.7938577675912,50.3474280344914,569.1057610154952,0.0,0.0,0.0,2320.5,590.0298721251323,1999.0,5476.2,60.24250990787153,5465.0,3398.2,483.74472606944255,3310.5,42.8,30.895954427724025,33.0,1853.1,271.61643911957907,1807.5,3672.0,52.03460387088577,3682.0,15.4,5.462600113499065,15.0,15.910611808323301,1.2820487326218524,15.513472208520398,3.0,0.0,3.0,67.63961971299997,31.33757210324795,59.29629182999999,28.498254838328716,14.695317044423044,24.20842045421813,3.0,0.0,3.0,10
