algorithm,A_mean,A_std,A_median,AS_mean,AS_std,AS_median,C_mean,C_std,C_median,G_mean,G_std,G_median,HV_mean,HV_std,HV_median,IGD+_mean,IGD+_std,IGD+_median,feasible_rate_mean,feasible_rate_std,feasible_rate_median,ls_boundary_balance_moves_mean,ls_boundary_balance_moves_std,ls_boundary_balance_moves_median,ls_calls_mean,ls_calls_std,ls_calls_median,ls_structure_moves_mean,ls_structure_moves_std,ls_structure_moves_median,ls_time_moves_mean,ls_time_moves_std,ls_time_moves_median,max_AS_mean,max_AS_std,max_AS_median,min_A_mean,min_A_std,min_A_median,min_C_mean,min_C_std,min_C_median,min_G_mean,min_G_std,min_G_median,mutation_bbr_accepts_mean,mutation_bbr_accepts_std,mutation_bbr_accepts_median,mutation_bbr_attempts_mean,mutation_bbr_attempts_std,mutation_bbr_attempts_median,mutation_bbr_imbalance_triggers_mean,mutation_bbr_imbalance_triggers_std,mutation_bbr_imbalance_triggers_median,mutation_bbr_overload_triggers_mean,mutation_bbr_overload_triggers_std,mutation_bbr_overload_triggers_median,mutation_cfm_accepts_mean,mutation_cfm_accepts_std,mutation_cfm_accepts_median,mutation_cfm_attempts_mean,mutation_cfm_attempts_std,mutation_cfm_attempts_median,n_solutions_mean,n_solutions_std,n_solutions_median,runtime_mean_sec,runtime_std_sec,runtime_median_sec,total_sorties_mean,total_sorties_std,total_sorties_median,uav_load_range_mean,uav_load_range_std,uav_load_range_median,uav_load_std_mean,uav_load_std_std,uav_load_std_median,used_uavs_mean,used_uavs_std,used_uavs_median,count
msd_ag_nsga2,1106346.4504668382,408402.37190501584,959220.3447074292,0.30890602647016596,0.13798543587406878,0.29589647483737624,960.1397577678088,185.05416771705015,962.7188062854361,59.28359348878462,10.66270132322578,61.202028531891926,0.6319309912042024,0.06742805302291822,0.6282092572266165,0.0403874227356569,0.02049377482801779,0.035782904232445706,1.0,0.0,1.0,5.753125,13.253242159350105,1.0,868.0,0.0,868.0,6566.546875,515.944029476778,6763.5,3176.9453125,319.5722411627414,3285.0,0.4028890165623212,0.1272661174579274,0.36958012344087066,489924.7377071568,51774.30207482146,483428.98847707105,836.1930802936392,151.6507006064007,823.050794115559,46.75883534586832,11.554803449618252,47.77099074966576,3432.771875,1360.7567142803243,3399.0,7797.7296875,79.0885207767369,7797.0,3721.4734375,1540.8908784513048,3517.0,917.353125,850.2955296852584,606.0,4970.053125,133.90982386566856,4982.5,5202.0828125,66.98204762912107,5202.0,138.3,4.659399102888698,139.0,48.04588124515503,13.750915208411033,44.08825149945915,4.7125,1.1243748262923712,5.0,44.522604550921876,50.28799697110055,23.358851709999996,18.494928225562695,20.951978316335968,9.46315960997836,4.4234375,1.0681821865177075,4.0,640
